Magnanime	Ag	MAGNANIME
votre	Ds	VOTRE
salaire	Nc	SALAIRE
,	Fw	,
Que	Vvc	Que
le	Da	LE
Soleil	Nc	SOLEIL
y	Pp	Y
fait	Vvc	FAIRE
la	Da	LE
moitié	Nc	MOITIÉ
de	S	DE
son	Ds	SON
cours	Nc	COUR|COURS|COURT
,	Fw	,
Obéissez	Vvc	Obéissez
un	Dn	UN
jour	Nc	JOUR
,	Fw	,
pour	S	POUR
commander	Vvn	COMMANDER
toujours	Rg	TOUJOURS
:	Fw	:
De	S	DE
ma	Ds	MON
fière	Ag	FIER
Rivale	Nc	RIVAL
apportez	Vvc	APPORTER
-moi	Vvc	-moi
la	Da	LE
tête	Nc	TÊTE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
en	S	EN
votre	Ds	VOTRE
coeur	Nc	CUR
s'	Pp	SE
élève	Vvc	ÉLEVER
une	Dn	UN
tempête	Nc	TEMPÊTE
,	Fw	,
Je	Vvc	Je
sais	Vvc	SAVOIR
que	Cs	QUE
sa	Ds	SON
Beauté	Ag	Beauté
règne	Nc	RÈGNE
sur	S	SUR
vos	Ds	VOTRE
esprits	Nc	ESPRIT|ESPRITS
,	Fw	,
Détournez	Vvc	Détournez
-en	Vvn	-en
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
et	Cc	ET
voyez	Vvc	VOIR
votre	Ds	VOTRE
prix	Nc	PRIX
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
permettez	Vvc	PERMETTRE
pas	Rg	PAS
que	Cs	QUE
votre	Ds	VOTRE
coeur	Nc	CUR
soupire	Vvc	SOUPIRER
,	Fw	,
Après	Vvc	Après
des	Dn	UN
voluptés	Nc	VOLUPTÉ
pour	S	POUR
perdre	Vvn	PERDRE
un	Dn	UN
grand	Ag	GRAND
Empire	Nc	EMPIRE
,	Fw	,
D'	Nc	D'
une	Dn	UN
main	Nc	MAIN
généreuse	Ag	GÉNÉREUX
éteignez	Vvc	ÉTEINDRE
ce	Dd	CE
flambeau	Nc	FLAMBEAU
,	Fw	,
Vengez	Vvc	VENGER
ceux	Pd	CELUI
que	Pr	QUE
son	Ds	SON
père	Nc	PÈRE
a	Vuc	AVOIR
mis	Ge	METTRE
dans	S	DANS
le	Da	LE
Tombeau	Nc	TOMBEAU
;	Fw	;
Vengez	Vvc	VENGER
en	S	EN
la	Da	LE
perdant	Nc	PERDANT
le	Da	LE
sac	Nc	SAC
de	S	DE
vos	Ds	VOTRE
Provinces	Nc	PROVINCE
,	Fw	,
Le	Vvc	Le
sang	Nc	SANG
de	S	DE
vos	Ds	VOTRE
sujets	Nc	SUJET
,	Fw	,
celui	Pd	CELUI
de	S	DE
tant	Rg	TANT
de	S	DE
Princes	Nc	PRINCE
,	Fw	,
Vengez	Vvc	VENGER
un	Dn	UN
père	Nc	PÈRE
mort	Ge	MOURIR
,	Fw	,
vengez	Vvc	VENGER
vous	Pp	VOUS
,	Fw	,
vengez	Vvc	VENGER
moi	Pp	JE
,	Fw	,
Faites	Vvc	FAIRE
des	Dn	UN
actions	Nc	ACTION
qui	Pr	QUI
soient	Vuc	ÊTRE
dignes	Ag	DIGNE
d'	S	DE
un	Dn	UN
Roi	Nc	ROI
,	Fw	,
Emportez	Vvc	EMPORTER
sur	S	SUR
vous	Pp	VOUS
-même	Vvc	-même
une	Dn	UN
grande	Ag	GRAND
Victoire	Nc	VICTOIRE
,	Fw	,
Et	Vvc	Et
soyez	Vuc	ÊTRE
seulement	Rg	SEULEMENT
amoureux	Ag	AMOUREUX
de	S	DE
la	Da	LE
Gloire	Nc	GLOIRE
,	Fw	,
Je	Vvc	Je
dirai	Vvc	DIRE
que	Cs	QUE
Darie	Nc	DARI
est	Vuc	ÊTRE
plus	Rg	PLUS
jeune	Ag	JEUNE
que	Cs	QUE
vous	Pp	VOUS
,	Fw	,
Et	Vvc	Et
de	S	DE
votre	Ds	VOTRE
bonheur	Nc	BONHEUR
je	Pp	JE
le	Pp	IL
rendrai	Vvc	RENDRE
jaloux	Ag	JALOUX
,	Fw	,
Sur	Nc	Sur
votre	Ds	VOTRE
illustre	Ag	ILLUSTRE
font	Vvc	FAIRE
je	Pp	JE
mettrai	Vvc	METTRE
la	Da	LE
Tiare	Nc	TIARE
.	Fs	.
Mon	Ds	MON
coeur	Nc	CUR
est	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
,	Fw	,
mais	Cc	MAIS
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
barbare	Ag	BARBARE
,	Fw	,
Ce	Vvc	Ce
dessein	Nc	DESSEIN
est	Vuc	ÊTRE
cruel	Ag	CRUEL
et	Cc	ET
fait	Vvc	FAIRE
que	Cs	QUE
je	Pp	JE
frémis	Vvc	FRÉMIR
.	Fs	.
Est	Vuc	ÊTRE
-ce	Ge	-ce
-là	Vvc	-là
le	Da	LE
respect	Nc	RESPECT
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
avait	Vuc	AVOIR
promis	Ge	PROMETTRE
,	Fw	,
Lidie	Nc	Lidie
est-elle	Ag	est-elle
enfin	Rg	ENFIN
si	Rg	SI
charmante	Ga	CHARMER
et	Cc	ET
si	Rg	SI
belle	Ag	BEAU
,	Fw	,
Pour	Nc	POUR
rendre	Vvn	RENDRE
un	Dn	UN
héros	Nc	HÉROS
lâche	Ag	LÂCHE
et	Cc	ET
mon	Ds	MON
sang	Nc	SANG
infidèle	Ag	INFIDÈLE
,	Fw	,
Je	Vvc	Je
veux	Vvc	VOULOIR
que	Cs	QUE
son	Ds	SON
éclat	Nc	ÉCLAT
ait	Vuc	AVOIR
droit	Ag	DROIT
de	S	DE
vous	Pp	VOUS
charmer	Vvn	CHARMER
,	Fw	,
Pensez	Vvc	PENSER
-vous	Nc	-vous
la	Pp	IL
fléchir	Vvn	FLÉCHIR
et	Cc	ET
qu'	Cs	QUE
elle	Pp	IL
puisse	Vvc	POUVOIR
aimer	Vvn	AIMER
?	Fs	?
Celui	Pd	CELUI
qu'	Pr	QUE
elle	Pp	IL
ne	Rp	NE
voit	Vvc	VOIR
que	Rg	QUE
d'	S	DE
un	Dn	UN
oeil	Nc	IL
de	S	DE
colère	Nc	COLÈRE
,	Fw	,
Le	Vvc	Le
fils	Nc	FIL|FILS
de	S	DE
Rodogune	Nc	Rodogune
et	Cc	ET
le	Da	LE
Vainqueur	Nc	VAINQUEUR
d'	S	DE
un	Dn	UN
père	Nc	PÈRE
;	Fw	;
Vous	Nc	Vous
vous	Pp	VOUS
perdez	Vvc	PERDRE
mon	Ds	MON
fils	Nc	FIL|FILS
en	S	EN
prolongeant	Ga	PROLONGER
son	Ds	SON
sort	Nc	SORT
,	Fw	,
Avecque	Vvc	Avecque
elle	Pp	IL
l'	Da	LE
amour	Nc	AMOUR
conspire	Vvc	CONSPIRER
votre	Ds	VOTRE
mort	Nc	MORT
:	Fw	:
Quand	Cs	QUAND
vous	Pp	VOUS
la	Pp	IL
chéririez	Vvc	CHÉRIR
cent	Nc	CENT
fois	Nc	FOI|FOIS
plus	Rg	PLUS
que	Cs	QUE
vous	Pp	VOUS
même	Ag	MÊME
,	Fw	,
Quand	Nc	Quand
vous	Pp	VOUS
lui	Pp	IL
feriez	Vvc	FAIRE|FERRER
part	Nc	PART
du	S+Da	DE+LE
Royal	Ag	ROYAL
Diadème	Nc	Diadème
,	Fw	,
Elle	Vvc	Elle
se	Pp	IL
vengerait	Vvc	VENGER
après	S	APRÈS
tous	Di	TOUT
vos	Ds	VOTRE
bienfaits	Nc	BIENFAIT
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
sexe	Nc	SEXE
offensé	Ge	OFFENSER
ne	Rp	NE
pardonne	Vvc	PARDONNER
jamais	Rg	JAMAIS
.	Fs	.
Prévenez	Vvc	Prévenez
cette	Dd	CE
ingrate	Ag	INGRAT
en	S	EN
faisant	Ga	FAIRE
qu'	Cs	QUE
elle	Pp	IL
expire	Vvc	EXPIRER
,	Fw	,
Conservez	Vvc	CONSERVER
-vous	Nc	-vous
mon	Ds	MON
fils	Nc	FIL|FILS
et	Cc	ET
le	Da	LE
jour	Nc	JOUR
et	Cc	ET
l'	Da	LE
Empire	Nc	EMPIRE
.	Fs	.
J'	Pp	JE
aurais	Vuc	AVOIR
le	Da	LE
jour	Nc	JOUR
en	S	EN
haine	Nc	HAINE
et	Cc	ET
l'	Da	LE
Empire	Nc	EMPIRE
à	S	À
mépris	Nc	MÉPRIS
,	Fw	,
Si	Vvc	Si
l'	Da	LE
empire	Nc	EMPIRE
et	Cc	ET
le	Da	LE
jour	Nc	JOUR
d'	S	DE
un	Dn	UN
crime	Nc	CRIME
étaient	Vuc	ÊTRE
le	Da	LE
prix	Nc	PRIX
.	Fs	.
Sous	S	SOUS
de	Dn	UN
fausses	Ag	FAUX
vertus	Nc	VERTU
c'	Pd	CE
est	Vuc	ÊTRE
couvrir	Vvn	COUVRIR
sa	Ds	SON
faiblesse	Nc	FAIBLESSE
,	Fw	,
À	Nc	À
sa	Ds	SON
mère	Nc	MÈRE
un	Dn	UN
ingrat	Nc	INGRAT
préfère	Vvc	PRÉFÉRER
sa	Ds	SON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
,	Fw	,
Comme	Vvc	Comme
si	Cs	SI
mon	Ds	MON
honneur	Nc	HONNEUR
ne	Rp	NE
le	Pp	IL
regardait	Vvc	REGARDER
pas	Rg	PAS
,	Fw	,
Qui	Vvc	Qui
voulut	Vvc	VOULOIR
me	Pp	JE
l'	Pp	IL
ôter	Vvn	ÔTER
a	Vuc	AVOIR
pour	S	POUR
lui	Pp	IL
des	Dn	UN
appas	Nc	APPAS
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
ô	I	OH
Justes	Nc	JUSTE
Dieux	Ag	Dieux
!	Fs	!
je	Pp	JE
me	Pp	JE
suis	Vuc	ÊTRE
abusée	Ge	ABUSER
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
me	Pp	JE
figurais	Vvc	FIGURER
une	Dn	UN
vengeance	Nc	VENGEANCE
aisée	Ag	AISÉ
,	Fw	,
Quand	Nc	Quand
j'	Pp	JE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
que	Cs	QUE
j'	Pp	JE
avais	Vuc	AVOIR
des	Dn	UN
enfants	Nc	ENFANT
généreux	Ag	GÉNÉREUX
,	Fw	,
Ils	Vvc	Ils
marchent	Vvc	MARCHER
sur	S	SUR
les	Da	LE
pas	Rg	PAS
d'	S	DE
un	Dn	UN
époux	Nc	ÉPOUX
malheureux	Ag	MALHEUREUX
,	Fw	,
Comme	Vvc	Comme
il	Pp	IL
trahit	Vvc	TRAHIR
sa	Ds	SON
femme	Nc	FEMME
ils	Pp	ILS
trahissent	Vvc	TRAHIR
leur	Ds	LEUR
mère	Nc	MÈRE
,	Fw	,
Ils	Vvc	Ils
succèdent	Vvc	SUCCÉDER
tous	Di	TOUT
deux	Nc	DEUX
aux	S+Da	À+LES
crimes	Nc	CRIME
de	S	DE
leur	Ds	LEUR
père	Nc	PÈRE
,	Fw	,
Ils	Vvc	Ils
en	Pp	EN
font	Vvc	FAIRE
héritiers	Ag	HÉRITIER
et	Cc	ET
de	S	DE
sa	Ds	SON
passion	Nc	PASSION
:	Fw	:
Mais	Cc	MAIS
même	Ag	MÊME
crime	Nc	CRIME
aura	Vuc	AVOIR
même	Ag	MÊME
punition	Nc	PUNITION
,	Fw	,
La	Vvc	La
Justice	Nc	JUSTICE
du	S+Da	DE+LE
Ciel	Nc	CIEL
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
un	Dn	UN
tonnerre	Nc	TONNERRE
,	Fw	,
Et	Vvc	Et
peut	Vvc	POUVOIR
encor	Nc	encor
donner	Vvn	DONNER
un	Dn	UN
exemple	Nc	EXEMPLE
à	S	À
la	Da	LE
terre	Nc	TERRE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
modérez	Vvc	MODÉRER
ce	Dd	CE
violent	Ag	VIOLENT
courroux	Nc	COURROUX
,	Fw	,
Et	Vvc	Et
croyez	Vvc	CROIRE
que	Cs	QUE
vos	Ds	VOTRE
fils	Nc	FIL|FILS
ont	Vuc	AVOIR
du	Dp	DU
respect	Nc	RESPECT
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Allez	Vvc	ALLER
tout	Di	TOUT
deux	Nc	DEUX
porter	Vvn	PORTER
vos	Ds	VOTRE
respects	Nc	RESPECT
à	S	À
Lidie	Nc	Lidie
,	Fw	,
Contez	Vvc	CONTER
-lui	Nc	-lui
les	Da	LE
vertus	Nc	VERTU
de	S	DE
votre	Ds	VOTRE
perfidie	Nc	PERFIDIE
,	Fw	,
Tandis	Vvc	Tandis
que	Cs	QUE
mon	Ds	MON
esprit	Nc	ESPRIT
injustement	Rg	INJUSTEMENT
furieux	Ag	FURIEUX
,	Fw	,
Attirera	Vvc	ATTIRER
sur	S	SUR
vous	Pp	VOUS
la	Da	LE
colère	Nc	COLÈRE
des	S+Da	DE+LE|DE+LES
Dieux	Nc	DIEU|DIEUX
;	Fw	;
Et	Vvc	Et
ces	Dd	CE
Dieux	Ag	Dieux
irrités	Ge	IRRITER
tireront	Vvc	TIRER
ma	Ds	MON
vengeance	Nc	VENGEANCE
,	Fw	,
De	Vvc	De
ces	Dd	CE
mêmes	Ag	MÊME
objets	Nc	OBJET
qui	Pr	QUI
font	Vvc	FAIRE
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
offense	Vvc	OFFENSER
:	Fw	:
Déjà	Vvc	Déjà
votre	Ds	VOTRE
amour	Nc	AMOUR
même	Ag	MÊME
a	Vuc	AVOIR
commencé	Ge	COMMENCER
vos	Ds	VOTRE
maux	Nc	MAL
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
faire	Vvn	FAIRE
ennemis	Nc	ENNEMI
il	Pp	IL
vous	Pp	VOUS
a	Vuc	AVOIR
fait	Ge	FAIRE
rivaux	Ag	RIVAL
,	Fw	,
Et	Vvc	Et
l'	Da	LE
Empire	Nc	EMPIRE
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
l'	Da	LE
objet	Nc	OBJET
de	S	DE
vos	Ds	VOTRE
flammes	Nc	FLAMME
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
partager	Vvn	PARTAGER
,	Fw	,
désunira	Vvc	DÉSUNIR
vos	Ds	VOTRE
âmes	Nc	ÂME
:	Fw	:
Tous	Di	TOUT
deux	Nc	DEUX
voulant	Ga	VOULOIR
régner	Vvn	RÉGNER
,	Fw	,
ou	Cc	OU
tous	Di	TOUT
deux	Nc	DEUX
être	Vun	ÊTRE
époux	Nc	ÉPOUX
,	Fw	,
Et	Vvc	Et
le	Da	LE
Sceptre	Nc	SCEPTRE
et	Cc	ET
Lidie	Nc	Lidie
en	S	EN
vous	Pp	VOUS
rendant	Ga	RENDRE
jaloux	Nc	JALOUX
De	Vvc	De
votre	Ds	VOTRE
propre	Ag	PROPRE
sang	Nc	SANG
,	Fw	,
vous	Pp	VOUS
deviendrez	Vvc	DEVENIR
avides	Ag	AVIDE
,	Fw	,
Tous	Ag	TOUT
deux	Nc	DEUX
souhaiterez	Vvc	SOUHAITER
d'	S	DE
être	Vun	ÊTRE
vos	Ds	VOTRE
parricides	Nc	PARRICIDE
,	Fw	,
Et	Vvc	Et
le	Da	LE
Ciel	Nc	CIEL
bénissant	Ga	BÉNIR
de	S	DE
si	Rg	SI
pieux	Ag	PIEUX
desseins	Nc	DESSEIN
,	Fw	,
Vous	Nc	Vous
donnera	Vvc	DONNER
le	Da	LE
sort	Nc	SORT
des	S+Da	DE+LE|DE+LES
deux	Nc	DEUX
frères	Ag	FRÈRE
Thébains	Nc	Thébains
;	Fw	;
Vous	Nc	Vous
jouirez	Vvc	JOUIR
tous	Di	TOUT
deux	Nc	DEUX
d'	S	DE
une	Dn	UN
gloire	Nc	GLOIRE
parfaite	Ag	PARFAIT
,	Fw	,
Vous	Nc	Vous
l'	Pp	IL
avez	Vuc	AVOIR
méritée	Ge	MÉRITER
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
a	Vuc	AVOIR
souhaite	Vvc	SOUHAITER
.	Fs	.
Sont	Vuc	ÊTRE
-ce	Ge	-ce
-là	Vvc	-là
les	Da	LE
souhaits	Nc	SOUHAIT
d'	S	DE
une	Dn	UN
amitié	Nc	AMITIÉ
,	Fw	,
Ah	Vvc	Ah
!	Fs	!
Femme	Nc	FEMME
trop	Rg	TROP
barbare	Ag	BARBARE
,	Fw	,
ah	I	AH
mère	Nc	MÈRE
sans	S	SANS
pitié	Nc	PITIÉ
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
désire	Vvc	DÉSIRER
plus	Rg	PLUS
l'	Da	LE
Empire	Nc	EMPIRE
ni	Cc	NI
Lidie	Nc	Lidie
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
accuse	Vvc	ACCUSER
donc	Rg	DONC
plus	Rg	PLUS
de	S	DE
perfidie	Nc	PERFIDIE
,	Fw	,
Loin	Nc	Loin
de	S	DE
me	Pp	JE
détester	Vvn	DÉTESTER
plains	Vvc	PLAINDRE
mon	Ds	MON
sort	Nc	SORT
rigoureux	Ag	RIGOUREUX
,	Fw	,
Et	Vvc	Et
souhaite	Vvc	SOUHAITER
des	Dn	UN
maux	Nc	MAL
à	S	À
ceux	Pd	CELUI
qui	Pr	QUI
sont	Vuc	ÊTRE
heureux	Ag	HEUREUX
.	Fs	.
JE	Pp	JE
vois	Vvc	ALLER|VOIR
la	Da	LE
malheureuse	Ag	MALHEUREUX
et	Cc	ET
l'	Da	LE
heureuse	Ag	HEUREUX
journée	Nc	JOURNÉE
,	Fw	,
Qui	Vvc	Qui
fait	Ge	FAIRE
à	S	À
deux	Nc	DEUX
jumeaux	Ag	JUMEAU
diverse	Ag	DIVERS
destinée	Ge	DESTINER
,	Fw	,
L'	Vvc	L'
un	Pi	UN
accablé	Ge	ACCABLER
d'	S	DE
ennuis	Nc	ENNUI
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
finir	Vvn	FINIR
ses	Ds	SON
jours	Nc	JOUR|JOURS
,	Fw	,
L'	Vvc	L'
autre	Pi	AUTRE
va	Vvc	ALLER
posséder	Vvn	POSSÉDER
l'	Da	LE
objet	Nc	OBJET
de	S	DE
ses	Ds	SON
Amours	Nc	AMOUR
,	Fw	,
Darie	Vvc	Darie
aura	Vuc	AVOIR
Lidie	Nc	Lidie
et	Cc	ET
le	Da	LE
Sceptre	Nc	SCEPTRE
de	S	DE
Perse	Nc	PERSE
,	Fw	,
Et	Vvc	Et
le	Da	LE
seul	Ag	SEUL
désespoir	Nc	DÉSESPOIR
est	Vuc	ÊTRE
la	Da	LE
part	Nc	PART
d'	S	DE
Artaxerce	Nc	Artaxerce
.	Fs	.
Il	Pp	IL
vient	Vvc	VENIR
quelque	Di	QUELQUE
amitié	Nc	AMITIÉ
qui	Pr	QUI
règne	Vvc	RÉGNER
parmi	S	PARMI
nous	Pp	NOUS
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
le	Pp	IL
saurais	Vvc	SAURER|SAVOIR
voir	Vvn	VOIR
qu'	Cs	QUE
avec	S	AVEC
un	Dn	UN
oeil	Nc	IL
jaloux	Ag	JALOUX
.	Fs	.
Et	Cc	ET
bien	Rg	BIEN
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
et	Cc	ET
bien	Rg	BIEN
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
a	Vuc	AVOIR
dit	Ge	DIRE
la	Da	LE
Reine	Nc	REINE|ROI
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
cherchais	Vvc	CHERCHER
par	S	PAR
tout	Pi	TOUT
,	Fw	,
tirez	Vvc	TIRER
moi	Pp	JE
donc	Rg	DONC
la	Da	LE
peine	Nc	PEINE
.	Fs	.
Faut-il	Vvc	Faut-il
dire	Vvn	DIRE
un	Dn	UN
secret	Nc	SECRET
qui	Pr	QUI
me	Pp	JE
sera	Vuc	ÊTRE
fatal	Ag	FATAL
,	Fw	,
Moi	Vvc	Moi
même	Rg	MÊME
,	Fw	,
me	Pp	JE
faut-il	Vvc	faut-il
couronner	Vvn	COURONNER
mon	Ds	MON
rival	Nc	RIVAL
.	Fs	.
Mon	Ds	MON
frère	Ag	FRÈRE
parlez	Nc	PARLÉ
donc	Rg	DONC
sans	S	SANS
tarder	Vvn	TARDER
davantage	Rg	DAVANTAGE
?	Fs	?
Lisez	Vvc	LIRE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
dit	Ge	DIRE
sur	S	SUR
mon	Ds	MON
triste	Ag	TRISTE
visage	Nc	VISAGE
,	Fw	,
Je	Vvc	Je
fuis	Vvc	FUIR
le	Da	LE
malheureux	Ag	MALHEUREUX
et	Cc	ET
vous	Pp	VOUS
le	Da	LE
fortuné	Ag	FORTUNÉ
,	Fw	,
Rodogune	Nc	Rodogune
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
l'	Da	LE
aîné	Nc	AÎNÉ
,	Fw	,
Possédez	Vvc	Possédez
en	S	EN
repos	Nc	REPOS
et	Cc	ET
Lidie	Nc	Lidie
et	Cc	ET
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
Vivez	Vvc	VIVRE
,	Fw	,
vivez	Vvc	VIVRE
content	Ag	CONTENT
,	Fw	,
mais	Cc	MAIS
souffrez	Vvc	SOUFFRIR
que	Cs	QUE
j'	Pp	JE
expire	Vvc	EXPIRER
.	Fs	.
Le	Da	LE
sort	Nc	SORT
me	Pp	JE
comble	Vvc	COMBLER
assez	Rg	ASSEZ
et	Cc	ET
de	S	DE
honte	Nc	HONTE
et	Cc	ET
d'	S	DE
ennui	Nc	ENNUI
,	Fw	,
Sans	Vvc	Sans
me	Pp	JE
railler	Vvn	RAILLER
encore	Rg	ENCORE
en	S	EN
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
Sans	Vvc	Sans
exciter	Vvn	EXCITER
ma	Ds	MON
haine	Nc	HAINE
avecque	Vvc	avecque
ma	Ds	MON
jalousie	Nc	JALOUSIE
Possédez	Vvc	Possédez
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
et	Cc	ET
l'	Da	LE
Empire	Nc	EMPIRE
d'	S	DE
Asie	Nc	Asie
,	Fw	,
Je	Vvc	Je
suis	Vuc	ÊTRE
le	Da	LE
malheureux	Ag	MALHEUREUX
et	Cc	ET
vous	Pp	VOUS
le	Da	LE
fortuné	Ag	FORTUNÉ
,	Fw	,
Rodogune	Nc	Rodogune
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
l'	Da	LE
aîné	Nc	AÎNÉ
.	Fs	.
La	Da	LE
Reine	Nc	REINE|ROI
vous	Pp	VOUS
l'	Pp	IL
a	Vuc	AVOIR
dit	Ge	DIRE
:	Fw	:
ô	I	OH
Dieux	Ag	Dieux
est	Vuc	ÊTRE
il	Pp	IL
possible	Ag	POSSIBLE
!	Fs	!
Aurait-elle	Vuc	Aurait-elle
avancé	Ge	AVANCER
ce	Dd	CE
mensonge	Nc	MENSONGE
visible	Ag	VISIBLE
?	Fs	?
Mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
elle	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
que	Cs	QUE
vous	Pp	VOUS
l'	Pp	IL
étiez	Vuc	ÊTRE
aussi	Rg	AUSSI
,	Fw	,
Et	Vvc	Et
c'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
se	Pp	IL
venger	Vvn	VENGER
qu'	Cs	QUE
elle	Pp	IL
nous	Pp	NOUS
trompe	Vvc	TROMPER
ainsi	Rg	AINSI
;	Fw	;
Sa	Vvc	Sa
jalouse	Ag	JALOUX
fureur	Nc	FUREUR
qui	Pr	QUI
la	Pp	IL
rend	Vvc	RENDRE
violente	Ag	VIOLENT
,	Fw	,
Veut	Vvc	VOULOIR
forcer	Vvn	FORCER
un	Dn	UN
amant	Nc	AMANT
à	S	À
tuer	Vvn	TUER
son	Ds	SON
amante	Nc	AMANT
,	Fw	,
Sa	Vvc	Sa
charmante	Ga	CHARMER
Rivale	Ag	RIVAL
irrite	Vvc	IRRITER
ses	Ds	SON
esprits	Nc	ESPRIT|ESPRITS
,	Fw	,
Et	Vvc	Et
de	S	DE
sa	Ds	SON
belle	Ag	BEAU
Tête	Nc	Tête
un	Dn	UN
Empire	Nc	EMPIRE
est	Vuc	ÊTRE
le	Da	LE
prix	Nc	PRIX
;	Fw	;
Par	Nc	PAR
ce	Dd	CE
crime	Nc	CRIME
mon	Ds	MON
frère	Nc	FRÈRE
y	Pp	Y
pourriez-	Vvc	pourriez-
vous	Pp	VOUS
prétendre	Vvn	PRÉTENDRE
?	Fs	?
Ah	I	AH
!	Fs	!
Plutôt	Vvc	Plutôt
aux	S+Da	À+LES
Enfers	Nc	ENFER
on	Pp	ON
me	Pp	JE
verra	Vvc	VOIR
descendre	Vvn	DESCENDRE
,	Fw	,
Mon	Nc	Mon
esprit	Nc	ESPRIT
en	Pp	EN
frémit	Vvc	FRÉMIR
lors	Rg	LORS
que	Cs	QUE
j'	Pp	JE
ose	Vvc	OSER
y	Pp	Y
penser	Vvn	PENSER
;	Fw	;
Ah	Vvc	Ah
!	Fs	!
Quand	Cs	QUAND
pour	S	POUR
me	Pp	JE
punir	Vvn	PUNIR
ou	Cc	OU
me	Pp	JE
récompenser	Vvn	RÉCOMPENSER
,	Fw	,
En	Vvc	En
l'	Da	LE
une	Pi	UN
de	S	DE
ses	Ds	SON
mains	Nc	MAIN
elle	Pp	IL
aurait	Vuc	AVOIR
le	Da	LE
tonnerre	Nc	TONNERRE
,	Fw	,
Et	Vvc	Et
de	S	DE
l'	Da	LE
autre	Pi	AUTRE
tiendrait	Vvc	TENIR
l'	Da	LE
Empire	Nc	EMPIRE
de	S	DE
la	Da	LE
Terre	Nc	TERRE
,	Fw	,
Respectant	Ga	RESPECTER
la	Da	LE
beauté	Nc	BEAUTÉ
qui	Pr	QUI
seule	Ag	SEUL
fait	Vvc	FAIRE
mon	Ds	MON
sort	Nc	SORT
,	Fw	,
Je	Vvc	Je
laisserais	Vvc	LAISSER
l'	Da	LE
Empire	Nc	EMPIRE
et	Cc	ET
choisirais	Vvc	CHOISIR
la	Da	LE
mort	Nc	MORT
.	Fs	.
Sans	S	SANS
peine	Nc	PEINE
comme	Cs	COMME
vous	Pp	VOUS
on	Pp	ON
me	Pp	JE
verrait	Vvc	VOIR
résoudre	Vvn	RÉSOUDRE
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
enfuirais	Vvc	ENFUIR
du	S+Da	DE+LE
Trône	Nc	Trône
et	Cc	ET
j'	Pp	JE
attendrais	Vvc	ATTENDRE
la	Da	LE
foudre	Nc	FOUDRE
.	Fs	.
Lidie	Nc	Lidie
un	Dn	UN
feu	Nc	FEU
si	Rg	SI
beau	Ag	BEAU
,	Fw	,
de	S	DE
si	Rg	SI
nobles	Ag	NOBLE
ardeurs	Nc	ARDEUR
,	Fw	,
Vous	Nc	Vous
devraient	Vvc	DEVOIR
émouvoir	Vvn	ÉMOUVOIR
et	Cc	ET
vaincre	Vvn	VAINCRE
vos	Ds	VOTRE
froideurs	Nc	FROIDEUR
.	Fs	.
