Divin	Ag	DIVIN
effroyable	Ag	EFFROYABLE
,	Fw	,
Mais	Vvc	Mais
quand	Cs	QUAND
elle	Pp	IL
est	Vuc	ÊTRE
présente	Ag	PRÉSENT
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
épouvantable	Ag	ÉPOUVANTABLE
.	Fs	.
Demain	Rg	DEMAIN
vous	Pp	VOUS
quitterez	Vvc	QUITTER
ce	Dd	CE
mépris	Nc	MÉPRIS
,	Fw	,
cet	Dd	CE
orgueil	Nc	ORGUEIL
,	Fw	,
Et	Vvc	Et
le	Da	LE
trône	Nc	TRÔNE
royal	Ag	ROYAL
est	Vuc	ÊTRE
plus	Rg	PLUS
doux	Ag	DOUX
qu'	Cs	QUE
un	Dn	UN
cercueil	Nc	CERCUEIL
.	Fs	.
Tyran	Nc	TYRAN
tu	Pp	TU
crois	Vvc	CROIRE|CROÎTRE
en	S	EN
vain	Ag	VAIN
accomplir	Vvn	ACCOMPLIR
ton	Ds	TON
envie	Nc	ENVIE
,	Fw	,
Je	Vvc	Je
saurai	Vvc	SAURER|SAVOIR
préférer	Vvn	PRÉFÉRER
mon	Ds	MON
honneur	Nc	HONNEUR
à	S	À
ma	Ds	MON
vie	Nc	VIE
;	Fw	;
Je	Vvc	Je
saurai	Vvc	SAURER|SAVOIR
me	Pp	JE
montrer	Vvn	MONTRER
en	S	EN
courant	Nc	COURANT
au	S+Da	À+LE
trépas	Nc	TRÉPAS
,	Fw	,
Digne	Vvc	Digne
de	S	DE
Téléphonte	Ag	Téléphonte
et	Cc	ET
digne	Ag	DIGNE
d'	S	DE
Amynthas	Nc	Amynthas
.	Fs	.
Digne	Ag	DIGNE
d'	S	DE
un	Dn	UN
tel	Ag	TEL
époux	Nc	ÉPOUX
,	Fw	,
et	Cc	ET
digne	Ag	DIGNE
d'	S	DE
un	Dn	UN
tel	Ag	TEL
père	Nc	PÈRE
,	Fw	,
Mais	Vvc	Mais
je	Pp	JE
crains	Vvc	CRAINDRE
pour	S	POUR
ces	Dd	CE
deux	Nc	DEUX
bien	Rg	BIEN
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
espère	Vvc	ESPÉRER
.	Fs	.
Et	Cc	ET
Tyrene	Nc	Tyrene
a	Vuc	AVOIR
grand	Ag	GRAND
tort	Nc	TORT
de	S	DE
tarder	Vvn	TARDER
si	Rg	SI
long-temps	Rg	LONG-TEMPS|LONGTEMPS
,	Fw	,
À	Nc	À
me	Pp	JE
faire	Vvn	FAIRE
savoir	Vvn	SAVOIR
de	S	DE
secrets	Ag	SECRET
importants	Nc	IMPORTANT
.	Fs	.
Il	Pp	IL
a	Vuc	AVOIR
beaucoup	Rg	BEAUCOUP
de	S	DE
zèle	Nc	ZÈLE
et	Cc	ET
vous	Pp	VOUS
d'	S	DE
impatience	Nc	IMPATIENCE
,	Fw	,
Mais	Vvc	Mais
ne	Rp	NE
l'	Pp	IL
accusez	Vvc	ACCUSER
plus	Rg	PLUS
,	Fw	,
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
qui	Pr	QUI
s'	Pp	SE
avance	Vvc	AVANCER
.	Fs	.
Ah	I	AH
Tyrene	Nc	Tyrene
!	Fs	!
En	S	EN
deux	Nc	DEUX
mots	Nc	MOT|MOTS
dis	Vvc	DIRE
moi	Pp	JE
quel	Dt	QUEL
est	Vuc	ÊTRE
mon	Ds	MON
sort	Nc	SORT
,	Fw	,
Mon	Nc	Mon
père	Nc	PÈRE
est-il	Ag	est-il
vivant	Ga	VIVRE
,	Fw	,
Téléphonte	Ag	Téléphonte
est-il	Ag	est-il
mort	Nc	MORT
?	Fs	?
Amynthas	Nc	Amynthas
,	Fw	,
grâce	Nc	GRÂCE
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
est	Vuc	ÊTRE
encor	Nc	encor
plein	Ag	PLEIN
de	S	DE
vie	Nc	VIE
.	Fs	.
Mais	Cc	MAIS
à	S	À
mon	Ds	MON
cher	Ag	CHER
époux	Nc	ÉPOUX
,	Fw	,
dis	Vvc	DIRE
moi	Pp	JE
,	Fw	,
l'	Pp	IL
a	Vuc	AVOIR
t	Ge	t
on	Pp	ON
ravie	Ge	RAVIR
?	Fs	?
On	Pp	ON
me	Pp	JE
vient	Vvc	VENIR
d'	S	DE
assurer	Vvn	ASSURER
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
dans	S	DANS
le	Da	LE
tombeau	Nc	TOMBEAU
,	Fw	,
Dis	Vvc	DIRE
moi	Pp	JE
s'	Cs	SI
il	Pp	IL
voit	Vvc	VOIR
encor	Nc	encor
le	Da	LE
céleste	Ag	CÉLESTE
flambeau	Nc	FLAMBEAU
;	Fw	;
Ne	Vvc	Ne
flatte	Vvc	FLATTER
point	Rg	POINT
mon	Ds	MON
coeur	Nc	CUR
d'	S	DE
une	Dn	UN
espérance	Nc	ESPÉRANCE
vaine	Ag	VAIN
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
déguise	Vvc	DÉGUISER
rien	Pi	RIEN
,	Fw	,
et	Cc	ET
me	Pp	JE
tire	Vvc	TIRER
de	S	DE
peine	Nc	PEINE
.	Fs	.
Dissimulons	Vvc	DISSIMULER
:	Fw	:
son	Ds	SON
sort	Nc	SORT
est	Vuc	ÊTRE
encor	Nc	encor
inconnu	Ag	INCONNU
,	Fw	,
On	Vvc	On
ne	Rp	NE
sait	Vvc	SAVOIR
à	S	À
la	Da	LE
Cour	Nc	COUR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
est	Vuc	ÊTRE
devenu	Ge	DEVENIR
.	Fs	.
L'	Pp	IL
on	Pp	ON
a	Vuc	AVOIR
cherché	Ge	CHERCHER
partout	Rg	PARTOUT
,	Fw	,
et	Cc	ET
traversé	Ge	TRAVERSER
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
De	Vvc	De
la	Da	LE
mer	Nc	MER
d'	S	DE
Ionie	Nc	Ionie
aux	S+Da	À+LES
montagnes	Nc	MONTAGNE
d'	S	DE
Epire	Nc	Epire
.	Fs	.
Quelques	Di	QUELQUE
voeux	Nc	VU
qu'	Pr	QUE
on	Pp	ON
ait	Vuc	AVOIR
faits	Ge	FAIRE
,	Fw	,
quelque	Di	QUELQUE
soin	Nc	SOIN
qu'	Pr	QUE
on	Pp	ON
ait	Vuc	AVOIR
pris	Ge	PRENDRE
,	Fw	,
On	Vvc	On
n'	Rp	NE
a	Vuc	AVOIR
rien	Pi	RIEN
découvert	Ge	DÉCOUVRIR
,	Fw	,
on	Pp	ON
n'	Rp	NE
en	Pp	EN
a	Vuc	AVOIR
rien	Pi	RIEN
appris	Ge	APPRENDRE
.	Fs	.
Demochare	Nc	Demochare
a	Vuc	AVOIR
dit	Ge	DIRE
vrai	Ag	VRAI
,	Fw	,
nul	Di	NUL
espoir	Nc	ESPOIR
ne	Rp	NE
me	Pp	JE
reste	Vvc	RESTER
,	Fw	,
Voilà	Vvc	Voilà
l'	Da	LE
effet	Nc	EFFET
de	S	DE
cet	Dd	CE
édit	Nc	ÉDIT
funeste	Ag	FUNESTE
,	Fw	,
Et	Vvc	Et
le	Da	LE
Ciel	Nc	CIEL
s'	Pp	SE
est	Vuc	ÊTRE
moqué	Ge	MOQUER
de	S	DE
mes	Ds	MON
justes	Ag	JUSTE
souhaits	Nc	SOUHAIT
,	Fw	,
Pour	Nc	POUR
rendre	Vvn	RENDRE
des	Dn	UN
tyrans	Nc	TYRAN
les	Da	LE
désirs	Nc	DÉSIR
satisfaits	Ge	SATISFAIRE
.	Fs	.
Ah	I	AH
mon	Ds	MON
fidèle	Ag	FIDÈLE
époux	Nc	ÉPOUX
!	Fs	!
Ah	I	AH
misérable	Ag	MISÉRABLE
veuve	Nc	VEUF|VEUVE
!	Fs	!
De	S	DE
son	Ds	SON
trépas	Nc	TRÉPAS
encor	Nc	encor
nous	Pp	NOUS
n'	Rp	NE
avons	Vuc	AVOIR
nulle	Di	NUL
preuve	Nc	PREUVE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
était	Vuc	ÊTRE
descendu	Ge	DESCENDRE
dans	S	DANS
le	Da	LE
séjour	Nc	SÉJOUR
des	S+Da	DE+LE|DE+LES
morts	Nc	MORT
,	Fw	,
Au	Vvc	Au
moins	Rg	MOINS
dans	S	DANS
l'	Da	LE
Étolie	Nc	Étolie
on	Pp	ON
eut	Vuc	AVOIR
quitté	Ge	QUITTER
son	Ds	SON
corps	Nc	CORPS
.	Fs	.
On	Pp	ON
chercherait	Vvc	CHERCHER
en	S	EN
vain	Ag	VAIN
hors	S	HORS
du	S+Da	DE+LE
sein	Nc	SEIN
de	S	DE
la	Da	LE
terre	Nc	TERRE
Celui	Nc	Celui
que	Cs	QUE
désormais	Rg	DÉSORMAIS
au	S+Da	À+LE
dedans	Nc	DEDANS
elle	Pp	IL
enserre	Vvc	ENSERRER
,	Fw	,
Les	Vvc	Les
perfides	Ag	PERFIDE
meurtriers	Nc	MEURTRIER
de	S	DE
ce	Dd	CE
jeune	Ag	JEUNE
héros	Nc	HÉROS
,	Fw	,
D'	Nc	D'
une	Dn	UN
tombe	Nc	TOMBE
funeste	Ag	FUNESTE
auront	Vuc	AVOIR
couvert	Ge	COUVRIR
ses	Ds	SON
os	Nc	OS
:	Fw	:
Non	Rg	NON
pour	S	POUR
aucun	Di	AUCUN
dessein	Nc	DESSEIN
pieux	Ag	PIEUX
et	Cc	ET
légitime	Ag	LÉGITIME
,	Fw	,
Non	Vvc	Non
pour	S	POUR
aucun	Di	AUCUN
respect	Nc	RESPECT
,	Fw	,
mais	Cc	MAIS
pour	S	POUR
couvrir	Vvn	COUVRIR
leur	Ds	LEUR
crime	Nc	CRIME
,	Fw	,
Et	Vvc	Et
pour	S	POUR
l'	Pp	IL
ensevelir	Vvn	ENSEVELIR
avec	S	AVEC
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aimais	Vvc	AIMER
.	Fs	.
S'	Pp	SE
il	Pp	IL
était	Vuc	ÊTRE
succombé	Ge	SUCCOMBER
sous	S	SOUS
ces	Dd	CE
fatales	Ag	FATAL
lois	Nc	LOI
,	Fw	,
Les	Vvc	Les
Barbares	Ag	BARBARE
auteurs	Nc	AUTEUR
de	S	DE
cette	Dd	CE
violence	Nc	VIOLENCE
En	Ag	En
auraient	Vuc	AVOIR
demandé	Ge	DEMANDER
l'	Da	LE
infâme	Ag	INFÂME
récompense	Nc	RÉCOMPENSE
,	Fw	,
Et	Vvc	Et
déjà	Rg	DÉJÀ
dans	S	DANS
Mycènes	Nc	Mycènes
on	Pp	ON
eut	Vuc	AVOIR
vu	Ge	VOIR
ces	Dd	CE
bourreaux	Nc	BOURREAU
Chercher	Vvn	CHERCHER
un	Dn	UN
nouveau	Ag	NOUVEAU
prix	Nc	PRIX
pour	S	POUR
des	Dn	UN
crimes	Nc	CRIME
nouveaux	Ag	NOUVEAU
.	Fs	.
Mais	Cc	MAIS
ce	Dd	CE
jeune	Ag	JEUNE
monarque	Nc	MONARQUE
en	S	EN
dépit	Nc	DÉPIT
de	S	DE
l'	Da	LE
envie	Nc	ENVIE
Voit	Vvc	VOIR
encor	Nc	encor
le	Da	LE
soleil	Nc	SOLEIL
,	Fw	,
et	Cc	ET
respire	Vvc	RESPIRER
la	Da	LE
vie	Nc	VIE
.	Fs	.
L'	Da	LE
avarice	Nc	AVARICE
travaille	Vvc	TRAVAILLER
à	S	À
creuser	Vvn	CREUSER
son	Ds	SON
cercueil	Nc	CERCUEIL
,	Fw	,
Et	Vvc	Et
le	Da	LE
jour	Nc	JOUR
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
loin	Rg	LOIN
qui	Pr	QUI
me	Pp	JE
doit	Vvc	DEVOIR
mettre	Vvn	METTRE
en	S	EN
deuil	Nc	DEUIL
,	Fw	,
On	Vvc	On
lui	Pp	IL
dresse	Vvc	DRESSER
partout	Rg	PARTOUT
des	Dn	UN
embûches	Nc	EMBÛCHE
mortelles	Ag	MORTEL
,	Fw	,
J'	Vvc	J'
attends	Vvc	ATTENDRE
à	S	À
tous	Di	TOUT
moments	Nc	MOMENT
de	S	DE
funestes	Ag	FUNESTE
nouvelles	Nc	NOUVEAU|NOUVELLE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
déjà	Rg	DÉJÀ
voir	Vvn	VOIR
ces	Dd	CE
tragiques	Ag	TRAGIQUE
effets	Nc	EFFET
,	Fw	,
Que	Vvc	Que
son	Ds	SON
lâche	Ag	LÂCHE
assassin	Nc	ASSASSIN
est	Vuc	ÊTRE
dedans	Rg	DEDANS
le	Pp	IL
Palais	Vvc	Palais
,	Fw	,
Que	Vvc	Que
dans	S	DANS
sa	Ds	SON
main	Nc	MAIN
sanglante	Ga	SANGLER
il	Pp	IL
en	Pp	EN
porte	Vvc	PORTER
la	Da	LE
tête	Nc	TÊTE
,	Fw	,
Et	Vvc	Et
la	Da	LE
crainte	Nc	CRAINTE
en	S	EN
mon	Ds	MON
coeur	Nc	CUR
excite	Vvc	EXCITER
une	Dn	UN
tempête	Nc	TEMPÊTE
.	Fs	.
Fortune	Nc	FORTUNE
,	Fw	,
ma	Ds	MON
vertu	Nc	VERTU
succombe	Vvc	SUCCOMBER
sous	S	SOUS
tes	Ds	TON
coups	Nc	COUP
,	Fw	,
Avec	Vvc	Avec
ma	Ds	MON
liberté	Nc	LIBERTÉ
je	Pp	JE
perdais	Vvc	PERDRE
mon	Ds	MON
époux	Nc	ÉPOUX
,	Fw	,
Et	Vvc	Et
je	Pp	JE
me	Pp	JE
trouve	Vvc	TROUVER
encor	Nc	encor
entre	S	ENTRE
les	Da	LE
mains	Nc	MAIN
perfides	Ag	PERFIDE
De	Vvc	De
ceux	Pd	CELUI
qui	Pr	QUI
font	Vvc	FAIRE
vertu	Nc	VERTU
d'	S	DE
être	Vun	ÊTRE
ses	Ds	SON
homicides	Nc	HOMICIDE
.	Fs	.
Amynthas	Nc	Amynthas
ayant	Ga	AVOIR
su	Ge	SAVOIR
votre	Ds	VOTRE
captivité	Nc	CAPTIVITÉ
,	Fw	,
Arme	Vvc	ARMER
dans	S	DANS
ses	Ds	SON
États	Nc	États
pour	S	POUR
vostre	Ds	VOTRE
liberté	Nc	LIBERTÉ
.	Fs	.
Et	Cc	ET
bien	Rg	BIEN
que	Cs	QUE
de	S	DE
soldats	Nc	SOLDAT
abonde	Vvc	ABONDER
l'	Da	LE
Étolie	Nc	Étolie
,	Fw	,
À	Nc	À
ses	Ds	SON
sujets	Nc	SUJET
encor	Nc	encor
ses	Ds	SON
voisins	Nc	VOISIN|VOISINS
il	Pp	IL
allie	Vvc	ALLIER
,	Fw	,
Et	Vvc	Et
fait	Ge	FAIRE
en	S	EN
diligence	Nc	DILIGENCE
equiper	Vvn	ÉQUIPER
des	Dn	UN
vaisseaux	Nc	VAISSEAU
,	Fw	,
Pour	Nc	POUR
dompter	Vvn	DOMPTER
la	Da	LE
fureur	Nc	FUREUR
des	S+Da	DE+LE|DE+LES
Tyrans	Nc	TYRAN
et	Cc	ET
des	S+Da	DE+LE|DE+LES
eaux	Nc	EAU
.	Fs	.
Il	Pp	IL
veut	Vvc	VOULOIR
que	Cs	QUE
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
la	Da	LE
flame	Nc	FLAMME
,	Fw	,
le	Da	LE
fer	Nc	FER
brille	Vvc	BRILLER
:	Fw	:
Il	Pp	IL
veut	Vvc	VOULOIR
perdre	Vvn	PERDRE
Hermocrate	Nc	Hermocrate
et	Cc	ET
delivrer	Vvn	DÉLIVRER
sa	Ds	SON
fille	Nc	FILLE
,	Fw	,
Estouffer	Nc	ÉTOUFFER
dans	S	DANS
son	Ds	SON
sang	Nc	SANG
les	Da	LE
crimes	Nc	CRIME
anciens	Ag	ANCIEN
,	Fw	,
Et	Vvc	Et
vanger	Vvn	VENGER
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
coup	Nc	COUP
Téléphonte	Ag	Téléphonte
et	Cc	ET
les	Da	LE
siens	Ps	SIEN
.	Fs	.
Si	Cs	SI
ce	Dd	CE
Monarque	Nc	MONARQUE
vient	Vvc	VENIR
pour	S	POUR
vostre	Ds	VOTRE
delivrance	Nc	DÉLIVRANCE
,	Fw	,
Faites	Vvc	FAIRE
qu'	Cs	QUE
au	S+Da	À+LE
desespoir	Nc	DÉSESPOIR
succede	Vvc	SUCCÉDER
l'	Da	LE
esperance	Nc	ESPÉRANCE
.	Fs	.
La	Da	LE
mort	Nc	MORT
sera	Vuc	ÊTRE
plus	Rg	PLUS
prompte	Ag	PROMPT
et	Cc	ET
le	Pp	IL
devancera	Vvc	DEVANCER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
elle	Pp	IL
avec	S	AVEC
ses	Ds	SON
traits	Nc	TRAIT|TRAITS
qui	Pr	QUI
me	Pp	JE
délivrera	Vvc	DÉLIVRER
Des	Ag	Des
chaînes	Nc	CHAÎNE
d'	S	DE
Hermocrate	Nc	Hermocrate
et	Cc	ET
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
barbare	Ag	BARBARE
De	Vvc	De
son	Ds	SON
fils	Nc	FIL|FILS
inhumain	Ag	INHUMAIN
,	Fw	,
du	S+Da	DE+LE
cruel	Ag	CRUEL
Demochare	Nc	Demochare
,	Fw	,
Qui	Vvc	Qui
me	Pp	JE
veut	Vvc	VOULOIR
imposer	Vvn	IMPOSER
une	Dn	UN
trop	Rg	TROP
rude	Ag	RUDE
loi	Nc	LOI
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
veut	Vvc	VOULOIR
devenir	Vvn	DEVENIR
mon	Ds	MON
époux	Nc	ÉPOUX
malgré	S	MALGRÉ
moi	Pp	JE
,	Fw	,
Me	Vvc	Me
faire	Vvn	FAIRE
violer	Vvn	VIOLER
la	Da	LE
foi	Nc	FOI
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
donnée	Ge	DONNER
,	Fw	,
Il	Vvc	Il
veut	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
consente	Vvc	CONSENTIR
à	S	À
ce	Dd	CE
triste	Ag	TRISTE
hymenée	Nc	HYMÉNÉE
;	Fw	;
Que	Vvc	Que
je	Pp	JE
préfère	Vvc	PRÉFÉRER
un	Dn	UN
crime	Nc	CRIME
au	S+Da	À+LE
conjugal	Ag	CONJUGAL
Amour	Nc	AMOUR
;	Fw	;
Et	Vvc	Et
pour	S	POUR
m'	Pp	JE
y	Pp	Y
disposer	Vvn	DISPOSER
ne	Rp	NE
me	Pp	JE
donne	Vvc	DONNER
qu'	Cs	QUE
un	Dn	UN
jour	Nc	JOUR
.	Fs	.
Que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
agité	Ge	AGITER
souffre	Vvc	SOUFFRIR
une	Dn	UN
étrange	Ag	ÉTRANGE
peine	Nc	PEINE
,	Fw	,
Me	Vvc	Me
faut-il	Vvc	faut-il
éprouver	Vvn	ÉPROUVER
le	Da	LE
destin	Nc	DESTIN
de	S	DE
la	Da	LE
Reine	Nc	REINE|ROI
.	Fs	.
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
Où	Vvc	Où
suis	Vuc	ÊTRE
-je	Ge	-je
?	Fs	?
Ô	Nc	Ô
Dieux	Ag	Dieux
,	Fw	,
que	Pr	QUE
dois	Vvc	DEVOIR
-je	Vvc	-je
devenir	Vvn	DEVENIR
?	Fs	?
Le	Da	LE
présent	Nc	PRÉSENT
vous	Pp	VOUS
fait	Vvc	FAIRE
peur	Nc	PEUR
.	Fs	.
Encor	Nc	Encor
plus	Rg	PLUS
l'	Da	LE
avenir	Nc	AVENIR
.	Fs	.
Vous	Pp	VOUS
devez	Vvc	DEVOIR
espérer	Vvn	ESPÉRER
.	Fs	.
Mais	Cc	MAIS
j'	Pp	JE
ai	Vuc	AVOIR
sujet	Nc	SUJET
de	S	DE
craindre	Vvn	CRAINDRE
.	Fs	.
Apaisez	Vvc	APAISER
ces	Dd	CE
regrets	Nc	REGRET
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
raison	Nc	RAISON
de	S	DE
me	Pp	JE
plaindre	Vvn	PLAINDRE
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
se	Pp	IL
consoler	Vvn	CONSOLER
.	Fs	.
Ah	I	AH
pour	S	POUR
me	Pp	JE
consoler	Vvn	CONSOLER
Il	Vvc	Il
faudrait	Vvc	FAILLIR|FALLOIR
d'	S	DE
un	Dn	UN
époux	Nc	ÉPOUX
les	Da	LE
esprits	Nc	ESPRIT|ESPRITS
rappeler	Vvn	RAPPELER
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
sortit	Vvc	SORTIR
du	S+Da	DE+LE
tombeau	Nc	TOMBEAU
que	Pr	QUE
vivant	Ga	VIVRE
je	Pp	JE
le	Pp	IL
visse	Vvc	VISSER|VOIR
.	Fs	.
Faut-il	Vvc	Faut-il
que	Cs	QUE
la	Da	LE
vertu	Nc	VERTU
soit	Vuc	ÊTRE
esclave	Nc	ESCLAVE
du	S+Da	DE+LE
vice	Nc	VICE
?	Fs	?
Quoi	Pt	QUE|QUOI
Téléphonte	Nc	Téléphonte
est	Vuc	ÊTRE
mort	Ge	MOURIR
!	Fs	!
Aveuglement	Nc	AVEUGLEMENT
d'	S	DE
Amour	Nc	AMOUR
!	Fs	!
Le	Pp	IL
Prince	Vvc	Prince
en	S	EN
quelque	Di	QUELQUE
lieu	Nc	LIEU
respire	Vvc	RESPIRER
encor	Nc	encor
le	Da	LE
jour	Nc	JOUR
:	Fw	:
Mais	Cc	MAIS
votre	Ds	VOTRE
désespoir	Nc	DÉSESPOIR
un	Dn	UN
cercueil	Nc	CERCUEIL
lui	Pp	IL
prépare	Vvc	PRÉPARER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
éviter	Vvn	ÉVITER
la	Da	LE
tombe	Nc	TOMBE
,	Fw	,
ou	Cc	OU
Demochare	Nc	Demochare
,	Fw	,
J'	Vvc	J'
abhorre	Vvc	ABHORRER
ce	Dd	CE
perfide	Ag	PERFIDE
,	Fw	,
et	Cc	ET
veux	Vvc	VOULOIR
dès	S	DÈS
aujourd'hui	Rg	AUJOURD'HUI
Me	Vvc	Me
donner	Vvn	DONNER
la	Da	LE
mort	Nc	MORT
,	Fw	,
pour	S	POUR
n'	Rp	NE
être	Vun	ÊTRE
pas	Rg	PAS
à	S	À
lui	Pp	IL
.	Fs	.
Bien	Rg	BIEN
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
persécute	Vvc	PERSÉCUTER
,	Fw	,
et	Cc	ET
semble	Vvc	SEMBLER
inexorable	Ag	INEXORABLE
,	Fw	,
J'	Vvc	J'
espère	Vvc	ESPÉRER
de	S	DE
le	Pp	IL
rendre	Vvn	RENDRE
à	S	À
vos	Ds	VOTRE
voeux	Nc	VU
favorable	Ag	FAVORABLE
,	Fw	,
Et	Vvc	Et
retarder	Vvn	RETARDER
l'	Da	LE
hymen	Nc	HYMEN
que	Pr	QUE
vous	Pp	VOUS
appréhendez	Vvc	APPRÉHENDER
,	Fw	,
Madame	Nc	MADAME
est	Vuc	ÊTRE
-ce	Vvc	-ce
pas	Rg	PAS
là	Rg	LÀ
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
demandez	Vvc	DEMANDER
?	Fs	?
Tu	Pp	TU
voudrais	Vvc	VOULOIR
lui	Pp	IL
parler	Vvn	PARLER
,	Fw	,
perds	Vvc	PERDRE
plutôt	Rg	PLUTÔT
cette	Dd	CE
envie	Nc	ENVIE
,	Fw	,
Ce	Vvc	Ce
dessein	Nc	DESSEIN
périlleux	Ag	PÉRILLEUX
te	Pp	TU
coûterait	Vvc	COÛTER
la	Da	LE
vie	Nc	VIE
.	Fs	.
Demochare	Nc	Demochare
est	Vuc	ÊTRE
amant	Nc	AMANT
,	Fw	,
mais	Cc	MAIS
un	Dn	UN
amant	Nc	AMANT
cruel	Ag	CRUEL
,	Fw	,
Il	Vvc	Il
a	Vuc	AVOIR
fait	Ge	FAIRE
,	Fw	,
le	Da	LE
Barbare	Ag	BARBARE
,	Fw	,
un	Dn	UN
serment	Nc	SERMENT
solennel	Ag	SOLENNEL
,	Fw	,
Que	Vvc	Que
qui	Pr	QUI
lui	Pp	IL
parlera	Vvc	PARLER
de	S	DE
ce	Dd	CE
triste	Ag	TRISTE
hyménée	Nc	HYMÉNÉE
,	Fw	,
Dont	Vvc	Dont
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
savoir	Vvn	SAVOIR
la	Da	LE
fatale	Ag	FATAL
journée	Nc	JOURNÉE
,	Fw	,
Il	Vvc	Il
recevra	Vvc	RECEVOIR
le	Da	LE
prix	Nc	PRIX
de	S	DE
sa	Ds	SON
témérité	Nc	TÉMÉRITÉ
,	Fw	,
Et	Vvc	Et
pour	S	POUR
son	Ds	SON
châtiment	Nc	CHÂTIMENT
il	Pp	IL
perdra	Vvc	PERDRE
la	Da	LE
clarté	Nc	CLARTÉ
.	Fs	.
Je	Pp	JE
pleure	Vvc	PLEURER
incessamment	Rg	INCESSAMMENT
,	Fw	,
je	Pp	JE
me	Pp	JE
plains	Vvc	PLAINDRE
,	Fw	,
je	Pp	JE
soupire	Vvc	SOUPIRER
,	Fw	,
Personne	Vvc	Personne
en	S	EN
ma	Ds	MON
faveur	Nc	FAVEUR
n'	Rp	NE
oserait	Vvc	OSER
lui	Pp	IL
rien	Pi	RIEN
dire	Vvn	DIRE
,	Fw	,
On	Vvc	On
sait	Vvc	SAVOIR
qu'	Cs	QUE
à	S	À
sa	Ds	SON
fureur	Nc	FUREUR
s'	Pp	SE
égale	Vvc	ÉGALER
son	Ds	SON
pouvoir	Nc	POUVOIR
.	Fs	.
Quoi	Pt	QUE|QUOI
qu'	Cs	QUE
il	Pp	IL
puisse	Vvc	POUVOIR
arriver	Vvn	ARRIVER
,	Fw	,
je	Pp	JE
ferai	Vvc	FAIRE|FERRER
mon	Ds	MON
devoir	Nc	DEVOIR
Pour	Ag	Pour
prolonger	Vvn	PROLONGER
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
,	Fw	,
si	Cs	SI
j'	Pp	JE
abrège	Vvc	ABRÉGER
ma	Ds	MON
vie	Nc	VIE
Une	Vvc	Une
si	Rg	SI
belle	Ag	BEAU
mort	Nc	MORT
sera	Vuc	ÊTRE
digne	Ag	DIGNE
d'	S	DE
envie	Nc	ENVIE
,	Fw	,
Ne	Vvc	Ne
craignez	Vvc	CRAINDRE
rien	Pi	RIEN
pour	S	POUR
moi	Pp	JE
je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
l'	Pp	IL
aborder	Vvn	ABORDER
.	Fs	.
À	Vvc	À
ton	Ds	TON
zèle	Nc	ZÈLE
pieux	Ag	PIEUX
en	S	EN
fin	Nc	FIN
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
céder	Vvn	CÉDER
.	Fs	.
Tout	Pi	TOUT
est	Vuc	ÊTRE
perdu	Ge	PERDRE
Madame	Nc	MADAME
.	Fs	.
Et	Cc	ET
qu'	Pr	QUE
as	Vuc	AVOIR
-tu	Ge	-tu
Céphalie	Nc	Céphalie
?	Fs	?
Quelque	Di	QUELQUE
nouveau	Ag	NOUVEAU
malheur	Nc	MALHEUR
nous	Pp	NOUS
vient-il	Vvc	vient-il
d'	S	DE
Étolie	Nc	Étolie
?	Fs	?
Ah	I	AH
je	Pp	JE
frémis	Vvc	FRÉMIR
d'	S	DE
