Indiscrets	Ag	INDISCRET
avec	S	AVEC
elle	Pp	IL
Une	Vvc	Une
ferme	Ag	FERME
alliance	Nc	ALLIANCE
au	S+Da	À+LE
lieu	Nc	LIEU
d'	S	DE
une	Dn	UN
querelle	Nc	QUERELLE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
témoigner	Vvn	TÉMOIGNER
comment	Rt	COMMENT
elle	Pp	IL
me	Pp	JE
voit	Vvc	VOIR
Elle	Vvc	Elle
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
présent	Nc	PRÉSENT
des	S+Da	DE+LE|DE+LES
armes	Nc	ARME|ARMÉ
qu'	Pr	QUE
elle	Pp	IL
avait	Vuc	AVOIR
.	Fs	.
Elle	Pp	IL
peut	Vvc	POUVOIR
bien	Rg	BIEN
vous	Pp	VOUS
craindre	Vvn	CRAINDRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
céder	Vvn	CÉDER
les	Da	LE
armes	Nc	ARME|ARMÉ
,	Fw	,
Puisque	Vvc	Puisque
les	Da	LE
plus	Rg	PLUS
parfaits	Ag	PARFAIT
les	Pp	ILS
cèdent	Vvc	CÉDER
à	S	À
vos	Ds	VOTRE
charmes	Nc	CHARME
.	Fs	.
Partout	Rg	PARTOUT
où	Pr	OÙ
nous	Pp	NOUS
voyons	Vvc	VOIR
des	Dn	UN
hommes	Nc	HOMME
comme	Cs	COMME
vous	Pp	VOUS
La	Vvc	La
même	Ag	MÊME
flatterie	Nc	FLATTERIE
a	Vuc	AVOIR
du	Dp	DU
poison	Nc	POISON
bien	Rg	BIEN
doux	Ag	DOUX
.	Fs	.
La	Da	LE
louange	Nc	LOUANGE
est	Vuc	ÊTRE
bien	Rg	BIEN
juste	Ag	JUSTE
alors	Rg	ALORS
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
là	Rg	LÀ
porte	Vvc	PORTER
,	Fw	,
Où	Vvc	Où
la	Da	LE
force	Nc	FORCE|FORCÉ
est	Vuc	ÊTRE
si	Rg	SI
belle	Ag	BEAU
,	Fw	,
et	Cc	ET
la	Da	LE
beauté	Nc	BEAUTÉ
si	Rg	SI
forte	Ag	FORT
;	Fw	;
Mais	Vvc	Mais
après	S	APRÈS
tant	Rg	TANT
d'	S	DE
effets	Nc	EFFET
,	Fw	,
qui	Pr	QUI
rendent	Vvc	RENDRE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
La	Vvc	La
terre	Nc	TERRE
glorieuse	Ag	GLORIEUX
,	Fw	,
et	Cc	ET
le	Da	LE
ciel	Nc	CIEL
envieux	Ag	ENNUYEUX|ENVIEUX
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
est	Vuc	ÊTRE
étonné	Ge	ÉTONNER
de	S	DE
vous	Pp	VOUS
voir	Vvn	VOIR
sous	S	SOUS
ces	Dd	CE
armes	Nc	ARME|ARMÉ
Sachant	Ga	SAVOIR
que	Cs	QUE
pour	S	POUR
tout	Pi	TOUT
vaincre	Vvn	VAINCRE
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
vos	Ds	VOTRE
charmes	Nc	CHARME
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
votre	Ds	VOTRE
oeil	Nc	IL
divin	Ag	DIVIN
sans	S	SANS
le	Da	LE
secours	Nc	SECOURS
de	S	DE
Mars	Nc	MAR|MARS
Attire	Vvc	ATTIRER
autant	Rg	AUTANT
de	S	DE
coeurs	Nc	CUR
qu'	Pr	QUE
il	Pp	IL
jette	Vvc	JETER
de	S	DE
regards	Nc	REGARD
.	Fs	.
Si	Cs	SI
l'	Da	LE
amour	Nc	AMOUR
eut	Vuc	AVOIR
jugé	Ge	JUGER
ma	Ds	MON
puissance	Nc	PUISSANCE
assez	Rg	ASSEZ
forte	Ag	FORT
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
m'	Pp	JE
eut	Vuc	AVOIR
pas	Rg	PAS
donné	Ge	DONNER
les	Da	LE
armes	Nc	ARME|ARMÉ
que	Pr	QUE
je	Pp	JE
porte	Vvc	PORTER
.	Fs	.
Ce	Pd	CE
ne	Rp	NE
fut	Vuc	ÊTRE
qu'	Rg	QUE
a	S	À
dessein	Nc	DESSEIN
d'	S	DE
apprendre	Vvn	APPRENDRE
à	S	À
nos	Ds	NOTRE
esprits	Nc	ESPRIT|ESPRITS
Que	Vvc	Que
de	S	DE
toutes	Di	TOUT
façons	Nc	FAÇON
vous	Pp	VOUS
remportez	Vvc	REMPORTER
un	Dn	UN
prix	Nc	PRIX
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
le	Da	LE
fer	Nc	FER
en	S	EN
main	Nc	MAIN
,	Fw	,
et	Cc	ET
les	Da	LE
yeux	Nc	OEIL|YEUX
pleins	Ag	PLEIN
de	S	DE
flammes	Ag	FLAMMÉ
Vous	Nc	Vous
captivez	Vvc	CAPTIVER
les	Da	LE
corps	Nc	CORPS
dont	Pr	DONT
vous	Pp	VOUS
avez	Vuc	AVOIR
les	Da	LE
âmes	Nc	ÂME
.	Fs	.
Vos	Ds	VOTRE
armes	Nc	ARME|ARMÉ
n'	Rp	NE
ayant	Ga	AVOIR
pu	Ge	POUVOIR
triompher	Vvn	TRIOMPHER
de	S	DE
mes	Ds	MON
jours	Nc	JOUR|JOURS
Vous	Nc	Vous
voulez	Vvc	VOULOIR
faire	Vvn	FAIRE
ici	Rg	ICI
triompher	Vvn	TRIOMPHER
vos	Ds	VOTRE
discours	Nc	DISCOURS
.	Fs	.
Que	Cs	QUE
j'	Pp	JE
aurais	Vuc	AVOIR
triomphé	Ge	TRIOMPHER
si	Cs	SI
mes	Ds	MON
premières	Ag	PREMIER
plaintes	Nc	PLAINTE
Portaient	Vvc	PORTER
jusques	Nc	jusques
à	S	À
vous	Pp	VOUS
de	Dn	UN
légères	Ag	LÉGER
atteintes	Nc	ATTEINTE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
vainqueurs	Nc	VAINQUEUR
pouvaient	Vvc	POUVOIR
voir	Vvn	VOIR
dans	S	DANS
les	Da	LE
miens	Ps	MIEN
Que	Vvc	Que
mon	Ds	MON
âme	Nc	ÂME
captive	Ag	CAPTIF
adore	Vvc	ADORER
vos	Ds	VOTRE
liens	Nc	LIEN
:	Fw	:
Mais	Cc	MAIS
que	Pr	QUE
sais	Vvc	SAVOIR
-je	Nc	-je
indiscret	Ag	INDISCRET
en	S	EN
vous	Pp	VOUS
donnant	Ga	DONNER
des	Dn	UN
larmes	Nc	LARME
Si	Vvc	Si
votre	Ds	VOTRE
coeur	Nc	CUR
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
aussi	Rg	AUSSI
dur	Ag	DUR
que	Cs	QUE
vos	Ds	VOTRE
armes	Nc	ARME|ARMÉ
.	Fs	.
Que	Cs	QUE
vous	Pp	VOUS
empruntez	Vvc	EMPRUNTER
bien	Rg	BIEN
le	Da	LE
visage	Nc	VISAGE
d'	S	DE
amant	Nc	AMANT
!	Fs	!
Que	Cs	QUE
vous	Pp	VOUS
vous	Pp	VOUS
plaignez	Vvc	PLAINDRE
bien	Rg	BIEN
sans	S	SANS
avoir	Vun	AVOIR
de	S	DE
tourment	Nc	TOURMENT
!	Fs	!
Le	Da	LE
temps	Nc	TEMPS
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
voir	Vvn	VOIR
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
comprendre	Vvn	COMPRENDRE
Ce	Vvc	Ce
que	Cs	QUE
votre	Ds	VOTRE
beauté	Nc	BEAUTÉ
vous	Pp	VOUS
pourrait	Vvc	POUVOIR
mieux	Rg	MIEUX
apprendre	Vvn	APPRENDRE
,	Fw	,
Cependant	Ga	Cependant
je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
,	Fw	,
et	Cc	ET
j'	Pp	JE
espère	Vvc	ESPÉRER
qu'	Cs	QUE
un	Dn	UN
jour	Nc	JOUR
On	Vvc	On
vous	Pp	VOUS
verra	Vvc	VOIR
sensible	Ag	SENSIBLE
au	S+Da	À+LE
feu	Nc	FEU
de	S	DE
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Puis	Vvc	POUVOIR
-je	Vvc	-je
être	Vun	ÊTRE
sans	S	SANS
transports	Nc	TRANSPORT|TRANSPORTS
où	Pr	OÙ
ma	Ds	MON
triste	Ag	TRISTE
pensée	Nc	PENSÉE
Entretient	Vvc	ENTRETENIR
les	Da	LE
douleurs	Nc	DOULEUR
de	S	DE
mon	Ds	MON
âme	Nc	ÂME
insensée	Ag	INSENSÉ
?	Fs	?
Puis	Vvc	POUVOIR
-je	Vvc	-je
être	Vun	ÊTRE
sans	S	SANS
fureur	Nc	FUREUR
,	Fw	,
ou	Cc	OU
l'	Da	LE
amour	Nc	AMOUR
me	Pp	JE
fait	Vvc	FAIRE
voir	Vvn	VOIR
L'	Vvc	L'
astre	Nc	ASTRE|ÂTRE
de	S	DE
mon	Ds	MON
malheur	Nc	MALHEUR
et	Cc	ET
de	S	DE
mon	Ds	MON
désespoir	Nc	DÉSESPOIR
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
Caliste	Nc	Caliste
,	Fw	,
et	Cc	ET
mon	Ds	MON
sort	Nc	SORT
redoutable	Ag	REDOUTABLE
Ma	Vvc	Ma
montré	Ge	MONTRER
dans	S	DANS
ses	Ds	SON
yeux	Nc	OEIL|YEUX
ma	Ds	MON
perte	Nc	PERTE
inévitable	Ag	INÉVITABLE
.	Fs	.
Pourquoi	Rt	POURQUOI
veux	Vvc	VOULOIR
-je	Vvc	-je
accuser	Vvn	ACCUSER
ses	Ds	SON
attraits	Nc	ATTRAIT
glorieux	Ag	GLORIEUX
?	Fs	?
Lisandre	Nc	Lisandre
a	Vuc	AVOIR
fait	Ge	FAIRE
le	Da	LE
mal	Nc	MAL
dont	Pr	DONT
j'	Pp	JE
accuse	Vvc	ACCUSER
ses	Ds	SON
yeux	Nc	OEIL|YEUX
,	Fw	,
Le	Vvc	Le
traître	Nc	TRAÎTRE
languissant	Ga	LANGUIR
pour	S	POUR
une	Dn	UN
feinte	Nc	FEINTE
plaie	Nc	PLAIE
Dans	Vvc	Dans
mon	Ds	MON
coeur	Nc	CUR
amoureux	Ag	AMOUREUX
en	Pp	EN
a	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
vraie	Ag	VRAI
,	Fw	,
Et	Vvc	Et
ce	Dd	CE
perfide	Ag	PERFIDE
auteur	Nc	AUTEUR
de	S	DE
mon	Ds	MON
premier	Ag	PREMIER
ennui	Nc	ENNUI
Me	Ag	Me
vint	Vvc	VENIR
offrir	Vvn	OFFRIR
un	Dn	UN
coeur	Nc	CUR
qui	Pr	QUI
n'	Rp	NE
était	Vuc	ÊTRE
plus	Rg	PLUS
à	S	À
lui	Pp	IL
,	Fw	,
Ce	Vvc	Ce
n'	Rp	NE
était	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
miroir	Nc	MIROIR
où	Pr	OÙ
je	Pp	JE
ne	Rp	NE
pus	Vvc	POUVOIR
connaître	Vvn	CONNAÎTRE
Que	Vvc	Que
l'	Da	LE
amour	Nc	AMOUR
n'	Rp	NE
y	Pp	Y
parut	Vvc	PARAÎTRE
qu'	Cs	QUE
afin	S	AFIN
de	S	DE
disparaître	Vvn	DISPARAÎTRE
,	Fw	,
Ou	Vvc	Ou
c'	Pd	CE
était	Vuc	ÊTRE
une	Dn	UN
terre	Nc	TERRE
avec	S	AVEC
ce	Dd	CE
défaut	Nc	DÉFAUT
Que	Vvc	Que
le	Da	LE
dedans	Nc	DEDANS
est	Vuc	ÊTRE
froid	Ag	FROID
quand	Cs	QUAND
le	Da	LE
dessus	Nc	DESSUS
est	Vuc	ÊTRE
chaud	Ag	CHAUD
:	Fw	:
Mais	Cc	MAIS
je	Pp	JE
blême	Ag	BLÊME
Lisandre	Nc	Lisandre
,	Fw	,
et	Cc	ET
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
moi-même	Pp	LUI-MÊME
Me	Vvc	Me
défendre	Vvn	DÉFENDRE
des	Dn	UN
traits	Nc	TRAIT|TRAITS
de	S	DE
la	Da	LE
beauté	Nc	BEAUTÉ
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
,	Fw	,
Mon	Nc	Mon
oeil	Nc	IL
en	S	EN
la	Pp	IL
voyant	Ga	VOIR
demeurait	Vvc	DEMEURER
enchanté	Ge	ENCHANTER
,	Fw	,
Et	Vvc	Et
si	Cs	SI
j'	Pp	JE
eusse	Vuc	AVOIR
eu	Ge	AVOIR
mon	Ds	MON
coeur	Nc	CUR
elle	Pp	IL
me	Pp	JE
l'	Pp	IL
eût	Vuc	AVOIR
ôté	Ge	ÔTER
.	Fs	.
Mon	Ds	MON
âme	Nc	ÂME
mille	Nc	MILLE
fois	Nc	FOI|FOIS
de	S	DE
sa	Ds	SON
grâce	Nc	GRÂCE
ravie	Ge	RAVIR
Lui	Nc	Lui
consacrait	Vvc	CONSACRER
déjà	Rg	DÉJÀ
le	Da	LE
reste	Nc	RESTE
de	S	DE
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Et	Vvc	Et
croyant	Ga	CROIRE
cet	Dd	CE
habit	Nc	HABIT
que	Cs	QUE
mon	Ds	MON
sexe	Nc	SEXE
dément	Ag	DÉMENT
J'	Vvc	J'
allais	Vvc	ALLER
sans	S	SANS
y	Pp	Y
songer	Vvn	SONGER
devenir	Vvn	DEVENIR
son	Ds	SON
amant	Nc	AMANT
.	Fs	.
Je	Pp	JE
cherche	Vvc	CHERCHER
les	Da	LE
attraits	Nc	ATTRAIT
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
pardessus	Nc	PARDESSUS
elle	Pp	IL
Pour	Vvc	Pour
rendre	Vvn	RENDRE
à	S	À
ma	Ds	MON
faveur	Nc	FAVEUR
Lisandre	Nc	Lisandre
plus	Rg	PLUS
fidèle	Ag	FIDÈLE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
trouve	Vvc	TROUVER
rien	Pi	RIEN
dans	S	DANS
mes	Ds	MON
soins	Nc	SOIN
superflus	Ag	SUPERFLU
Sinon	Nc	Sinon
que	Pr	QUE
je	Pp	JE
suis	Vuc	ÊTRE
fille	Nc	FILLE
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
elle	Pp	IL
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
plus	Rg	PLUS
:	Fw	:
Mais	Cc	MAIS
dans	S	DANS
cette	Dd	CE
recherche	Nc	RECHERCHE
,	Fw	,
ou	Cc	OU
l'	Da	LE
amitié	Nc	AMITIÉ
me	Pp	JE
porte	Vvc	PORTER
,	Fw	,
Ce	Vvc	Ce
qui	Pr	QUI
me	Pp	JE
désespère	Vvc	DÉSESPÉRER
,	Fw	,
et	Cc	ET
qui	Pr	QUI
la	Pp	IL
rend	Vvc	RENDRE
plus	Rg	PLUS
forte	Ag	FORT
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
que	Rg	QUE
malgré	S	MALGRÉ
mes	Ds	MON
voeux	Nc	VU
ses	Ds	SON
superbes	Ag	SUPERBE
appas	Nc	APPAS
Ont	Vvc	Ont
l'	Da	LE
amour	Nc	AMOUR
de	S	DE
Lisandre	Nc	Lisandre
,	Fw	,
et	Cc	ET
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
l'	Pp	IL
ai	Vuc	AVOIR
pas	Rg	PAS
.	Fs	.
Que	Pt	QUE
fais	Vvc	FAIRE
-je	Vvc	-je
donc	Rg	DONC
ici	Rg	ICI
toute	Rg	TOUTE
pleine	Ag	PLEIN
d'	S	DE
alarmes	Nc	ALARME
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
quitter	Vvn	QUITTER
ensemble	Rg	ENSEMBLE
et	Cc	ET
la	Da	LE
cour	Nc	COUR
et	Cc	ET
mes	Ds	MON
armes	Nc	ARME|ARMÉ
,	Fw	,
Et	Vvc	Et
prendre	Vvn	PRENDRE
celles	Pd	CELUI
-là	Vvc	-là
que	Cs	QUE
Caliste	Nc	Caliste
vêtit	Vvc	VÊTIR
Alors	Nc	Alors
qu'	Pr	QUE
elle	Pp	IL
parût	Vvc	PARAÎTRE
,	Fw	,
et	Cc	ET
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
combattit	Vvc	COMBATTRE
;	Fw	;
Qu'	Vvc	Qu'
on	Pp	ON
blâme	Vvc	BLÂMER
mon	Ds	MON
dessein	Nc	DESSEIN
,	Fw	,
que	Cs	QUE
chacun	Pi	CHACUN
s'	Pp	SE
en	Pp	EN
offense	Vvc	OFFENSER
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
que	Rg	QUE
mon	Ds	MON
caprice	Nc	CAPRICE
aujourd'hui	Rg	AUJOURD'HUI
pour	S	POUR
défense	Nc	DÉFENSE
.	Fs	.
Ainsi	Rg	AINSI
je	Pp	JE
chercherai	Vvc	CHERCHER
par	S	PAR
un	Dn	UN
chemin	Nc	CHEMIN
de	S	DE
pleurs	Nc	PLEUR
L'	Vvc	L'
infidèle	Ag	INFIDÈLE
sujet	Nc	SUJET
de	S	DE
mes	Ds	MON
longues	Ag	LONG
douleurs	Nc	DOULEUR
,	Fw	,
Conduite	Ge	CONDUIRE
par	S	PAR
l'	Da	LE
espoir	Nc	ESPOIR
de	S	DE
le	Pp	IL
revoir	Vvn	REVOIR
encore	Rg	ENCORE
J'	Ag	J'
irais	Vvc	ALLER
ou	Cc	OU
le	Da	LE
soleil	Nc	SOLEIL
fait	Vvc	FAIRE
renaître	Vvn	RENAÎTRE
l'	Da	LE
aurore	Nc	AURORE
,	Fw	,
J'	Vvc	J'
irais	Vvc	ALLER
ou	Cc	OU
la	Da	LE
vigueur	Nc	VIGUEUR
de	S	DE
ses	Ds	SON
quatre	Nc	QUATRE
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
Précipite	Vvc	Précipite
le	Da	LE
jour	Nc	JOUR
au	S+Da	À+LE
bout	Nc	BOUT
de	S	DE
ses	Ds	SON
travaux	Nc	TRAVAIL|TRAVAUX
,	Fw	,
Et	Vvc	Et
l'	Da	LE
effet	Nc	EFFET
sans	S	SANS
pareil	Nc	PAREIL
d'	S	DE
une	Dn	UN
amour	Nc	AMOUR
sans	S	SANS
pareille	Ag	PAREIL
S'	Nc	S'
il	Pp	IL
ne	Rp	NE
l'	Pp	IL
emplit	Vvc	EMPLIR
de	S	DE
feu	Nc	FEU
,	Fw	,
l'	Pp	IL
emplira	Vvc	EMPLIR
de	S	DE
merveille	Nc	MERVEILLE
.	Fs	.
Après	Vvc	Après
tant	Rg	TANT
de	S	DE
soucis	Nc	SOUCI
,	Fw	,
et	Cc	ET
des	S+Da	DE+LE|DE+LES
maux	Nc	MAL
si	Rg	SI
puissants	Ag	PUISSANT
Que	Vvc	Que
ta	Ds	TON
rencontre	Nc	RENCONTRE
plaît	Vvc	PLAIRE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
languissants	Ag	LANGUISSANT
,	Fw	,
Jamais	Vvc	Jamais
le	Da	LE
jour	Nc	JOUR
naissant	Ag	NAISSANT
n'	Rp	NE
obligea	Vvc	OBLIGER
davantage	Rg	DAVANTAGE
Les	Ag	Les
désirs	Nc	DÉSIR
de	S	DE
celui	Pd	CELUI
,	Fw	,
que	Cs	QUE
la	Da	LE
douleur	Nc	DOULEUR
outrage	Nc	OUTRAGE
,	Fw	,
Et	Vvc	Et
jamais	Rg	JAMAIS
un	Dn	UN
pilote	Nc	PILOTE
après	S	APRÈS
de	Dn	UN
longs	Ag	LONG
soupirs	Nc	SOUPIR
Ne	Ag	Ne
rencontra	Vvc	RENCONTRER
le	Da	LE
port	Nc	PORT
avec	S	AVEC
plus	Rg	PLUS
de	S	DE
plaisirs	Nc	PLAISIR
:	Fw	:
Toutefois	Rg	TOUTEFOIS
le	Da	LE
discours	Nc	DISCOURS
que	Pr	QUE
tu	Pp	TU
me	Pp	JE
viens	Vvc	VENIR
de	S	DE
faire	Vvn	FAIRE
M'	Vvc	M'
étonne	Vvc	ÉTONNER
tout	Rg	TOUT
autant	Rg	AUTANT
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
pû	Ge	POUVOIR
satisfaire	Vvn	SATISFAIRE
,	Fw	,
Hyppolite	Nc	Hyppolite
et	Cc	ET
Caliste	Nc	Caliste
au	S+Da	À+LE
mépris	Nc	MÉPRIS
de	S	DE
la	Da	LE
mort	Nc	MORT
Ont	Vvc	Ont
fait	Ge	FAIRE
pour	S	POUR
mon	Ds	MON
amour	Nc	AMOUR
ce	Dd	CE
généreux	Ag	GÉNÉREUX
effort	Nc	EFFORT
!	Fs	!
Ha	Rg	HA
si	Cs	SI
les	Da	LE
beaux	Ag	BEAU
effets	Nc	EFFET
de	S	DE
ces	Dd	CE
douces	Ag	DOUX
merveilles	Nc	MERVEILLE
Eussent	Vvc	Eussent
touché	Ge	TOUCHER
mes	Ds	MON
yeux	Nc	OEIL|YEUX
plutôt	Rg	PLUTÔT
que	Cs	QUE
mes	Ds	MON
oreilles	Nc	OREILLE
,	Fw	,
J'	Vvc	J'
eusse	Vuc	AVOIR
crû	Ge	CROIRE|CROÎTRE
que	Cs	QUE
mes	Ds	MON
yeux	Nc	OEIL|YEUX
eussent	Vuc	AVOIR
été	Ge	ÊTRE
charmés	Ge	CHARMER
Me	Vvc	Me
voyant	Ga	VOIR
défendu	Ge	DÉFENDRE
par	S	PAR
deux	Nc	DEUX
anges	Nc	ANGE
armés	Ge	ARMER
,	Fw	,
Ou	Vvc	Ou
plutôt	Rg	PLUTÔT
que	Cs	QUE
Pallas	Vvc	Pallas
,	Fw	,
et	Cc	ET
Vénus	Vvc	Vénus
sans	S	SANS
envie	Nc	ENVIE
Eussent	Vvc	Eussent
fait	Ge	FAIRE
leur	Ds	LEUR
accord	Nc	ACCORD
pour	S	POUR
défendre	Vvn	DÉFENDRE
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Mais	Cc	MAIS
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
par	S	PAR
ce	Dd	CE
mot	Nc	MOT
que	Pr	QUE
Caliste	Nc	Caliste
m'	Pp	JE
écrit	Vvc	ÉCRIRE
Adoucir	Vvn	ADOUCIR
les	Da	LE
langueurs	Nc	LANGUEUR
qui	Pr	QUI
me	Pp	JE
chargent	Vvc	CHARGER
l'	Da	LE
esprit	Nc	ESPRIT
,	Fw	,
L'	Vvc	L'
amour	Nc	AMOUR
vrai	Ag	VRAI
médecin	Nc	MÉDECIN
du	S+Da	DE+LE
mal	Nc	MAL
qui	Pr	QUI
me	Pp	JE
possède	Vvc	POSSÉDER
En	Nc	En
met	Vvc	METTRE
dans	S	DANS
ce	Dd	CE
papier	Nc	PAPIER
le	Da	LE
souverain	Ag	SOUVERAIN
remède	Nc	REMÈDE
.	Fs	.
Après	Vvc	Après
avoir	Vun	AVOIR
lu	Ge	LIRE
la	Da	LE
lettre	Nc	LETTRE|LETTRÉ
,	Fw	,
il	Pp	IL
dit	Vvc	DIRE
ce	Pd	CE
qui	Pr	QUI
suit	Vvc	SUIVRE
.	Fs	.
Qu'	Pt	QUE
ai	Vuc	AVOIR
-je	Ge	-je
vu	Ge	VOIR
!	Fs	!
Qu'	Pt	QUE
ai	Vuc	AVOIR
-je	Ge	-je
lu	Ge	LIRE
!	Fs	!
Que	Cs	QUE
ce	Dd	CE
triste	Ag	TRISTE
discours	Nc	DISCOURS
Est	Vvc	Est
contre	S	CONTRE
mon	Ds	MON
espoir	Nc	ESPOIR
,	Fw	,
et	Cc	ET
loin	Rg	LOIN
de	S	DE
mon	Ds	MON
secours	Nc	SECOURS
!	Fs	!
Ou	Cc	OU
je	Pp	JE
pensais	Vvc	PENSER
trouver	Vvn	TROUVER
des	Dn	UN
plaisirs	Nc	PLAISIR
tous	Di	TOUT
célestes	Ag	CÉLESTE
J'	Nc	J'
y	Pp	Y
trouve	Vvc	TROUVER
les	Da	LE
enfers	Nc	ENFER
,	Fw	,
et	Cc	ET
des	S+Da	DE+LE|DE+LES
maux	Nc	MAL
plus	Rg	PLUS
funestes	Ag	FUNESTE
;	Fw	;
Où	Vvc	Où
mon	Ds	MON
espoir	Nc	ESPOIR
trompeur	Nc	TROMPEUR
me	Pp	JE
promettait	Vvc	PROMETTRE
des	Dn	UN
fleurs	Nc	FLEUR
Un	Vvc	Un
véritable	Ag	VÉRITABLE
mal	Nc	MAL
y	Pp	Y
fait	Vvc	FAIRE
naître	Vvn	NAÎTRE
des	Dn	UN
pleurs	Nc	PLEUR
;	Fw	;
Au	Vvc	Au
lieu	Nc	LIEU
de	S	DE
rencontrer	Vvn	RENCONTRER
cette	Dd	CE
douce	Ag	DOUX
justice	Nc	JUSTICE
Qui	Vvc	Qui
fait	Ge	FAIRE
la	Da	LE
récompense	Nc	RÉCOMPENSE
,	Fw	,
et	Cc	ET
la	Da	LE
joint	Nc	JOINT
au	S+Da	À+LE
service	Nc	SERVICE
,	Fw	,
J'	Vvc	J'
y	Pp	Y
trouve	Vvc	TROUVER
celle	Pd	CELUI
-là	Vvc	-là
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
d'	Dn	UN
autre	Ag	AUTRE
effet	Nc	EFFET
Que	Vvc	Que
d'	S	DE
inventer	Vvn	INVENTER
la	Da	LE
peine	Nc	PEINE
et	Cc	ET
la	Da	LE
joindre	Vvn	JOINDRE
au	S+Da	À+LE
forfait	Nc	FORFAIT
:	Fw	:
Aussi	Rg	AUSSI
suis	Vuc	ÊTRE
-je	Nc	-je
coupable	Ag	COUPABLE
,	Fw	,
et	Cc	ET
mon	Ds	MON
crime	Nc	CRIME
consiste	Vvc	CONSISTER
En	Vvc	En
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
causé	Ge	CAUSER
les	Da	LE
soupçons	Nc	SOUPÇON
de	S	DE
Caliste	Nc	Caliste
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
fait	Ge	FAIRE
autant	Rg	AUTANT
de	S	DE
maux	Nc	MAL
en	S	EN
vivant	Ga	VIVRE
sous	S	SOUS
sa	Ds	SON
loi	Nc	LOI
,	Fw	,
Qu'	Vvc	Qu'
Hyppolite	Nc	Hyppolite
reçut	Vvc	RECEVOIR
de	S	DE
paroles	Nc	PAROLE
de	S	DE
moi	Pp	JE
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
voici	I	VOICI
Caliste	Nc	Caliste
avec	S	AVEC
les	Da	LE
mêmes	Ag	MÊME
armes	Nc	ARME|ARMÉ
Qui	Ag	Qui
couvrirent	Vvc	COUVRIR
pour	S	POUR
vous	Pp	VOUS
ses	Ds	SON
beautés	Nc	BEAUTÉ
et	Cc	ET
ses	Ds	SON
charmes	Nc	CHARME
.	Fs	.
Ô	Vvc	Ô
l'	Da	LE
heureuse	Ag	HEUREUX
rencontre	Nc	RENCONTRE
!	Fs	!
Amour	Nc	AMOUR
fait	Vvc	FAIRE
voir	Vvn	VOIR
ici	Rg	ICI
Que	Vvc	Que
la	Da	LE
fidélité	Nc	FIDÉLITÉ
fut	Vuc	ÊTRE
toujours	Rg	TOUJOURS
mon	Ds	MON
souci	Nc	SOUCI
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
