Admire	Vvc	ADMIRER
qu'	Cs	QUE
il	Pp	IL
en	Pp	EN
fera	Vvc	FAIRE|FERRER
les	Da	LE
siens	Ps	SIEN
Mais	Vvc	Mais
il	Pp	IL
veut	Vvc	VOULOIR
à	S	À
l'	Da	LE
aspect	Nc	ASPECT
du	S+Da	DE+LE
ciel	Nc	CIEL
et	Cc	ET
le	Da	LE
terre	Nc	TERRE
Éteindre	Nc	Éteindre
de	S	DE
ton	Ds	TON
sang	Nc	SANG
les	Da	LE
flammes	Nc	FLAMME
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
.	Fs	.
J'	Pp	JE
accepte	Vvc	ACCEPTER
ce	Dd	CE
duel	Nc	DUEL
où	Pr	OÙ
ton	Ds	TON
maître	Nc	MAÎTRE
inhumain	Ag	INHUMAIN
Se	Vvc	Se
tiendra	Vvc	TENIR
glorieux	Ag	GLORIEUX
de	S	DE
mourir	Vvn	MOURIR
par	S	PAR
ma	Ds	MON
main	Nc	MAIN
.	Fs	.
Va	Vvc	ALLER
lui	Pp	IL
dire	Vvn	DIRE
sa	Ds	SON
mort	Nc	MORT
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
prépare	Vvc	PRÉPARER
mes	Ds	MON
armes	Nc	ARME|ARMÉ
,	Fw	,
Mon	Nc	Mon
bras	Nc	BRAS
seul	Ag	SEUL
finira	Vvc	FINIR
la	Da	LE
guerre	Nc	GUERRE
et	Cc	ET
vos	Ds	VOTRE
alarmes	Nc	ALARME
.	Fs	.
Ha	Rg	HA
Sire	Vvc	Sire
,	Fw	,
pardonnez	Vvc	PARDONNER
à	S	À
mon	Ds	MON
affection	Nc	AFFECTION
Qui	Ag	Qui
semble	Vvc	SEMBLER
s'	Pp	SE
opposer	Vvn	OPPOSER
à	S	À
votre	Ds	VOTRE
passion	Nc	PASSION
.	Fs	.
L'	Pp	IL
on	Pp	ON
ne	Rp	NE
doit	Vvc	DEVOIR
au	S+Da	À+LE
hasard	Nc	HASARD
laisser	Vvn	LAISSER
courir	Vvn	COURIR
un	Dn	UN
prince	Nc	PRINCE
Que	Vvc	Que
quand	Cs	QUAND
l'	Da	LE
extrémité	Nc	EXTRÉMITÉ
menace	Vvc	MENACER
la	Da	LE
province	Nc	PROVINCE
.	Fs	.
Son	Ds	SON
exemple	Nc	EXEMPLE
est	Vuc	ÊTRE
alors	Rg	ALORS
un	Dn	UN
appas	Nc	APPAS
assez	Rg	ASSEZ
fort	Ag	FORT
Pour	Nc	POUR
obliger	Vvn	OBLIGER
les	Da	LE
siens	Ps	SIEN
à	S	À
mépriser	Vvn	MÉPRISER
la	Da	LE
mort	Nc	MORT
.	Fs	.
Mais	Cc	MAIS
alors	Rg	ALORS
qu'	Cs	QUE
un	Dn	UN
monarque	Nc	MONARQUE
élevé	Ge	ÉLEVER
dans	S	DANS
la	Da	LE
gloire	Nc	GLOIRE
A	Vvc	A
bien	Rg	BIEN
plus	Rg	PLUS
de	S	DE
lauriers	Nc	LAURIER
que	Cs	QUE
la	Da	LE
même	Ag	MÊME
victoire	Nc	VICTOIRE
Et	Vvc	Et
lorsque	Cs	LORSQUE
ses	Ds	SON
vertus	Nc	VERTU
le	Pp	IL
comblent	Vvc	COMBLER
de	S	DE
tous	Di	TOUT
biens	Nc	BIEN
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
doit	Vvc	DEVOIR
plus	Rg	PLUS
agir	Vvn	AGIR
que	Cs	QUE
par	S	PAR
la	Da	LE
main	Nc	MAIN
des	S+Da	DE+LE|DE+LES
siens	Ps	SIEN
.	Fs	.
Le	Da	LE
hasard	Nc	HASARD
des	S+Da	DE+LE|DE+LES
duels	Nc	DUEL
est	Vuc	ÊTRE
le	Da	LE
dernier	Ag	DERNIER
remède	Nc	REMÈDE
D'	Ag	D'
où	Pr	OÙ
les	Da	LE
désespérés	Nc	DÉSESPÉRÉ
peuvent	Vvc	POUVOIR
tirer	Vvn	TIRER
de	S	DE
l'	Da	LE
aide	Nc	AIDE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
L'	Da	LE
univers	Nc	UNIVERS
saurait	Vvc	SAURER|SAVOIR
que	Cs	QUE
la	Da	LE
peur	Nc	PEUR
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
Du	Vvc	Du
chemin	Nc	CHEMIN
de	S	DE
l'	Da	LE
honneur	Nc	HONNEUR
détournerait	Vvc	DÉTOURNER
mes	Ds	MON
pas	Nc	PAS
Et	Vvc	Et
qu'	Cs	QUE
enfin	Rg	ENFIN
mon	Ds	MON
courage	Nc	COURAGE
à	S	À
qui	Pr	QUI
tout	Pi	TOUT
est	Vuc	ÊTRE
possible	Ag	POSSIBLE
Aurait	Vvc	Aurait
oublié	Ge	OUBLIER
l'	Da	LE
art	Nc	ART
de	S	DE
se	Pp	IL
rendre	Vvn	RENDRE
invincible	Ag	INVINCIBLE
?	Fs	?
Il	Pp	IL
vaut	Vvc	VALOIR
bien	Rg	BIEN
mieux	Rg	MIEUX
périr	Vvn	PÉRIR
par	S	PAR
la	Da	LE
témérité	Nc	TÉMÉRITÉ
Que	Vvc	Que
de	S	DE
se	Pp	IL
conserver	Vvn	CONSERVER
par	S	PAR
une	Dn	UN
lâcheté	Nc	LÂCHETÉ
.	Fs	.
Qu'	Cs	QUE
en	Pp	EN
dis	Vvc	DIRE
-tu	Vvn	-tu
,	Fw	,
Clitophon	Nc	Clitophon
?	Fs	?
Réponds	Vvc	Réponds
à	S	À
ma	Ds	MON
demande	Nc	DEMANDE|DEMANDÉ
.	Fs	.
Le	Da	LE
danger	Nc	DANGER
paraît	Vvc	PARAÎTRE
grand	Ag	GRAND
,	Fw	,
mais	Cc	MAIS
la	Da	LE
gloire	Nc	GLOIRE
est	Vuc	ÊTRE
plus	Rg	PLUS
grande	Ag	GRAND
Et	Nc	Et
je	Pp	JE
n'	Rp	NE
aperçois	Vvc	APERCEVOIR
point	Rg	POINT
en	S	EN
cela	Pd	CELA
de	S	DE
malheur	Nc	MALHEUR
Qui	Ag	Qui
puisse	Vvc	POUVOIR
résister	Vvn	RÉSISTER
contre	S	CONTRE
votre	Ds	VOTRE
valeur	Nc	VALEUR
?	Fs	?
Qu'	Cs	QUE
on	Pp	ON
n'	Rp	NE
oppose	Vvc	OPPOSER
dons	Nc	DON
plus	Rg	PLUS
des	Dn	UN
raisons	Nc	RAISON
au	S+Da	À+LE
contraire	Nc	CONTRAIRE
.	Fs	.
Le	Da	LE
dessein	Nc	DESSEIN
en	Pp	EN
est	Vuc	ÊTRE
pris	Ge	PRENDRE
,	Fw	,
on	Pp	ON
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
peut	Vvc	POUVOIR
distraire	Vvn	DISTRAIRE
.	Fs	.
Que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
est	Vuc	ÊTRE
gêné	Ge	GÊNER
,	Fw	,
que	Cs	QUE
de	S	DE
maux	Nc	MAL
chaque	Di	CHAQUE
jour	Nc	JOUR
Se	Ag	Se
rendent	Vvc	RENDRE
immortels	Ag	IMMORTEL
avecques	Vvc	avecques
mon	Ds	MON
amour	Nc	AMOUR
!	Fs	!
Hé	Vvc	Hé
Dieux	Ag	Dieux
,	Fw	,
quelle	Dt	QUEL
fortune	Nc	FORTUNE
est	Vuc	ÊTRE
égale	Vvc	ÉGALER
à	S	À
la	Da	LE
nôtre	As#Ps	NÔTRE
?	Fs	?
Nous	Pp	NOUS
sortons	Vvc	SORTIR
d'	S	DE
un	Dn	UN
malheur	Nc	MALHEUR
pour	S	POUR
entrer	Vvn	ENTRER
dans	S	DANS
un	Dn	UN
autre	Pi	AUTRE
Et	Vvc	Et
la	Da	LE
rigueur	Nc	RIGUEUR
du	S+Da	DE+LE
Ciel	Nc	CIEL
me	Pp	JE
rend	Vvc	RENDRE
si	Rg	SI
malheureux	Ag	MALHEUREUX
Que	Vvc	Que
si	Cs	SI
je	Pp	JE
trouve	Vvc	TROUVER
un	Dn	UN
bien	Rg	BIEN
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
bien	Rg	BIEN
dangereux	Ag	DANGEREUX
.	Fs	.
La	Da	LE
douceur	Nc	DOUCEUR
de	S	DE
ce	Dd	CE
Roi	Nc	ROI
nous	Pp	NOUS
a	Vuc	AVOIR
rendu	Ge	RENDRE
la	Da	LE
vie	Nc	VIE
Mais	Vvc	Mais
hélas	Vvc	HÉLER
!	Fs	!
Ses	Ds	SON
transports	Nc	TRANSPORT|TRANSPORTS
me	Pp	JE
l'	Pp	IL
ont	Vuc	AVOIR
déjà	Rg	DÉJÀ
ravie	Ge	RAVIR
Et	Vvc	Et
bien	Rg	BIEN
que	Cs	QUE
la	Da	LE
pitié	Nc	PITIÉ
nous	Pp	NOUS
soit	Vuc	ÊTRE
un	Dn	UN
grand	Ag	GRAND
support	Nc	SUPPORT
,	Fw	,
Son	Nc	SON
amour	Nc	AMOUR
me	Pp	JE
contraint	Vvc	CONTRAINDRE
de	S	DE
désirer	Vvn	DÉSIRER
sa	Ds	SON
mort	Nc	MORT
.	Fs	.
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
plus	Rg	PLUS
cacher	Vvn	CACHER
cette	Dd	CE
flamme	Nc	FLAMME
naissante	Ga	NAÎTRE
Que	Vvc	Que
l'	Da	LE
oeil	Nc	IL
qui	Pr	QUI
l'	Pp	IL
alluma	Vvc	ALLUMER
vient	Vvc	VENIR
rendre	Vvn	RENDRE
plus	Rg	PLUS
puissante	Ag	PUISSANT
.	Fs	.
Je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
que	Cs	QUE
vous	Pp	VOUS
aimez	Vvc	AIMER
et	Cc	ET
qu'	Cs	QUE
un	Dn	UN
objet	Nc	OBJET
parfait	Ag	PARFAIT
Autorise	Vvc	AUTORISER
le	Da	LE
choix	Nc	CHOIX
que	Cs	QUE
votre	Ds	VOTRE
amour	Nc	AMOUR
a	Vuc	AVOIR
fait	Ge	FAIRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
sujet	Nc	SUJET
si	Rg	SI
beau	Ag	BEAU
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
adorable	Ag	ADORABLE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
puis	Vvc	POUVOIR
montrer	Vvn	MONTRER
l'	Da	LE
image	Nc	IMAGE
incomparable	Ag	INCOMPARABLE
.	Fs	.
Contentez	Vvc	CONTENTER
en	S	EN
cela	Pd	CELA
mon	Ds	MON
désir	Nc	DÉSIR
curieux	Ag	CURIEUX
.	Fs	.
J'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
sur	S	SUR
mon	Ds	MON
épée	Nc	ÉPÉE
un	Dn	UN
portrait	Nc	PORTRAIT
glorieux	Ag	GLORIEUX
.	Fs	.
Ainsi	Rg	AINSI
vos	Ds	VOTRE
actions	Nc	ACTION
de	S	DE
courage	Nc	COURAGE
et	Cc	ET
d'	S	DE
adresse	Nc	ADRESSE
S'	Ag	S'
exercent	Vvc	EXERCER
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
devant	S	DEVANT
votre	Ds	VOTRE
maîtresse	Nc	MAÎTRE|MAÎTRESSE
.	Fs	.
Voyez	Vvc	VOIR
!	Fs	!
Je	Pp	JE
ne	Rp	NE
vois	Vvc	ALLER|VOIR
rien	Pi	RIEN
,	Fw	,
vous	Pp	VOUS
vous	Pp	VOUS
moquez	Vvc	MOQUER
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
.	Fs	.
Regardez	Vvc	REGARDER
de	S	DE
plus	Rg	PLUS
près	Rg	PRÈS
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vois	Vvc	ALLER|VOIR
rien	Pi	RIEN
que	Pr	QUE
moi	Pp	JE
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
voyez	Vvc	VOIR
que	Cs	QUE
vous	Pp	VOUS
!	Fs	!
Ha	Rg	HA
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Pour	S	POUR
découvrir	Vvn	DÉCOUVRIR
le	Da	LE
feu	Nc	FEU
que	Pr	QUE
je	Pp	JE
cache	Vvc	CACHER
dans	S	DANS
l'	Da	LE
âme	Nc	ÂME
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
pour	S	POUR
juger	Vvn	JUGER
que	Cs	QUE
vos	Ds	VOTRE
perfections	Nc	PERFECTION
Au	Vvc	Au
coeur	Nc	CUR
d'	S	DE
un	Dn	UN
malheureux	Ag	MALHEUREUX
mettent	Vvc	METTRE
ces	Dd	CE
passions	Nc	PASSION
.	Fs	.
Prenez	Vvc	PRENDRE
d'	S	DE
autres	Ag	AUTRE
discours	Nc	DISCOURS
puisque	Cs	PUISQUE
je	Pp	JE
vous	Pp	VOUS
assure	Vvc	ASSURER
Que	Vvc	Que
me	Pp	JE
parler	Vvn	PARLER
d'	S	DE
amour	Nc	AMOUR
est	Vuc	ÊTRE
me	Pp	JE
faire	Vvn	FAIRE
une	Dn	UN
injure	Nc	INJURE
.	Fs	.
Pouvez	Vvc	POUVOIR
-vous	Nc	-vous
empêcher	Vvn	EMPÊCHER
qu'	Cs	QUE
on	Pp	ON
aime	Vvc	AIMER
vos	Ds	VOTRE
beautés	Nc	BEAUTÉ
?	Fs	?
Je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
empêcher	Vvn	EMPÊCHER
toutes	Di	TOUT
vos	Ds	VOTRE
volontés	Nc	VOLONTÉ
Mais	Vvc	Mais
je	Pp	JE
puis	Vvc	POUVOIR
empêcher	Vvn	EMPÊCHER
par	S	PAR
ma	Ds	MON
rigueur	Nc	RIGUEUR
extrême	Ag	EXTRÊME
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
vienne	Vvc	VENIR
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
me	Pp	JE
dire	Vvn	DIRE
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
m'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Vous	Pp	VOUS
vous	Pp	VOUS
adoucirez	Vvc	ADOUCIR
Mes	Ag	Mes
rigueurs	Nc	RIGUEUR
cesseront	Vvc	CESSER
Alors	Nc	Alors
que	Cs	QUE
devant	S	DEVANT
moi	Pp	JE
vos	Ds	VOTRE
discours	Nc	DISCOURS
finiront	Vvc	FINIR
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
donc	Rg	DONC
maintenant	Rg	MAINTENANT
sans	S	SANS
parler	Vvn	PARLER
davantage	Rg	DAVANTAGE
Qu'	Vvc	Qu'
un	Dn	UN
baiser	Nc	BAISER
...	Fs	...
Impudent	Vvc	Impudent
!	Fs	!
Au	S+Da	À+LE
secours	Nc	SECOURS
,	Fw	,
on	Pp	ON
m'	Pp	JE
outrage	Vvc	OUTRAGER
!	Fs	!
Je	Pp	JE
vais	Vvc	ALLER
m'	Pp	JE
en	S	EN
plaindre	Vvn	PLAINDRE
au	S+Da	À+LE
Roi	Nc	ROI
.	Fs	.
Je	Pp	JE
l'	Pp	IL
empêcherai	Vvc	EMPÊCHER
bien	Rg	BIEN
Et	Vvc	Et
toutes	Di	TOUT
vos	Ds	VOTRE
rigueurs	Nc	RIGUEUR
ne	Rp	NE
serviront	Vvc	SERVIR
de	S	DE
rien	Pi	RIEN
.	Fs	.
Devant	S	DEVANT
que	Cs	QUE
ton	Ds	TON
orgueil	Nc	ORGUEIL
reçoive	Vvc	RECEVOIR
son	Ds	SON
salaire	Nc	SALAIRE
,	Fw	,
Pour	Nc	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
vois	Vvc	ALLER|VOIR
le	Da	LE
jour	Nc	JOUR
qui	Pr	QUI
t'	Pp	TU
éclaire	Vvc	ÉCLAIRER
Et	Nc	Et
sache	Vvc	SAVOIR
que	Cs	QUE
le	Da	LE
sort	Nc	SORT
te	Pp	TU
traite	Vvc	TRAITER
heureusement	Rg	HEUREUSEMENT
Puisqu'il	Nc	Puisqu'il
veut	Vvc	VOULOIR
que	Cs	QUE
ma	Ds	MON
main	Nc	MAIN
te	Pp	TU
mène	Vvc	MENER
au	S+Da	À+LE
monument	Nc	MONUMENT
.	Fs	.
Parle	Vvc	PARLER
,	Fw	,
exerce	Vvc	EXERCER
ta	Ds	TON
voix	Nc	VOIX
,	Fw	,
fais	Vvc	FAIRE
agir	Vvn	AGIR
ta	Ds	TON
malice	Nc	MALICE
!	Fs	!
L'	Pp	IL
on	Pp	ON
souffre	Vvc	SOUFFRIR
tout	Rg	TOUT
de	S	DE
ceux	Pd	CELUI
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
vont	Vvc	ALLER
au	S+Da	À+LE
supplice	Nc	SUPPLICE
.	Fs	.
Je	Pp	JE
te	Pp	TU
verrai	Vvc	VOIR
brûler	Vvn	BRÛLER
sur	S	SUR
les	Da	LE
mêmes	Ag	MÊME
autels	Nc	AUTEL
Où	Vvc	Où
je	Pp	JE
n'	Rp	NE
offre	Vvc	OFFRIR
à	S	À
nos	Ds	NOTRE
Dieux	Nc	DIEU|DIEUX
que	Cs	QUE
le	Da	LE
sang	Nc	SANG
des	S+Da	DE+LE|DE+LES
mortels	Nc	MORTEL
.	Fs	.
Deux	Nc	DEUX
lions	Vvc	LIER
au	S+Da	À+LE
combat	Nc	COMBAT
feraient	Vvc	FAIRE|FERRER
voir	Vvn	VOIR
moins	Rg	MOINS
de	S	DE
rage	Nc	RAGE
Que	Vvc	Que
ces	Dd	CE
deux	Nc	DEUX
puissants	Ag	PUISSANT
Rois	Vvc	Rois
témoignent	Vvc	TÉMOIGNER
de	S	DE
courage	Nc	COURAGE
.	Fs	.
Hé	Vvc	Hé
Dieux	Ag	Dieux
,	Fw	,
un	Dn	UN
même	Ag	MÊME
coup	Nc	COUP
les	Pp	ILS
renverse	Vvc	RENVERSER
tous	Di	TOUT
deux	Nc	DEUX
.	Fs	.
Ha	Rg	HA
,	Fw	,
que	Cs	QUE
ce	Dd	CE
coup	Nc	COUP
m'	Pp	JE
est	Vuc	ÊTRE
doux	Ag	DOUX
!	Fs	!
Tout	Pi	TOUT
succède	Vvc	SUCCÉDER
à	S	À
mes	Ds	MON
voeux	Nc	VU
.	Fs	.
Puisque	Cs	PUISQUE
cette	Dd	CE
victoire	Nc	VICTOIRE
entre	S	ENTRE
nous	Pp	NOUS
se	Pp	IL
partage	Vvc	PARTAGER
,	Fw	,
Puisque	Vvc	Puisque
le	Da	LE
Ciel	Nc	CIEL
nous	Pp	NOUS
donne	Vvc	DONNER
un	Dn	UN
pareil	Nc	PAREIL
avantage	Nc	AVANTAGE
Et	Vvc	Et
qu'	Cs	QUE
après	S	APRÈS
tant	Rg	TANT
de	S	DE
soins	Nc	SOIN
qui	Pr	QUI
touchèrent	Vvc	TOUCHER
nos	Ds	NOTRE
coeurs	Nc	CUR
Il	Vvc	Il
nous	Pp	NOUS
rend	Vvc	RENDRE
maintenant	Rg	MAINTENANT
et	Cc	ET
vaincus	Ge	VAINCRE
et	Cc	ET
vainqueurs	Nc	VAINQUEUR
,	Fw	,
La	Vvc	La
mort	Nc	MORT
ayant	Ga	AVOIR
fini	Ge	FINIR
notre	Ds	NOTRE
longue	Ag	LONG
querelle	Nc	QUERELLE
,	Fw	,
Laissons	Vvc	LAISSER
à	S	À
nos	Ds	NOTRE
sujets	Nc	SUJET
une	Dn	UN
paix	Nc	PAIX
éternelle	Ag	ÉTERNEL
.	Fs	.
Charmide	Nc	Charmide
,	Fw	,
j'	Pp	JE
y	Pp	Y
consens	Vvc	CONSENTIR
,	Fw	,
mourons	Vvc	MOURIR
donc	Rg	DONC
allégés	Ge	ALLÉGER
;	Fw	;
Un	Vvc	Un
trépas	Nc	TRÉPAS
mutuel	Ag	MUTUEL
nous	Pp	NOUS
a	Vuc	AVOIR
tous	Di	TOUT
deux	Nc	DEUX
vengés	Ge	VENGER
.	Fs	.
Soldats	Nc	SOLDAT
,	Fw	,
embrassez	Vvc	EMBRASSER
-vous	Nc	-vous
,	Fw	,
que	Cs	QUE
le	Da	LE
sang	Nc	SANG
de	S	DE
vos	Ds	VOTRE
princes	Nc	PRINCE
Fasse	Vvc	FAIRE
naître	Vvn	NAÎTRE
la	Da	LE
paix	Nc	PAIX
au	S+Da	À+LE
sein	Nc	SEIN
de	S	DE
vos	Ds	VOTRE
provinces	Nc	PROVINCE
.	Fs	.
À	Vvc	À
Dieu	Nc	DIEU
,	Fw	,
vivez	Vvc	VIVRE
heureux	Ag	HEUREUX
sous	S	SOUS
un	Dn	UN
règne	Nc	RÈGNE
plus	Rg	PLUS
doux	Ag	DOUX
;	Fw	;
La	Vvc	La
parque	Nc	PARQUE
pour	S	POUR
jamais	Rg	JAMAIS
me	Pp	JE
sépare	Vvc	SÉPARER
de	S	DE
vous	Pp	VOUS
.	Fs	.
Oubliez	Vvc	OUBLIER
désormais	Rg	DÉSORMAIS
les	Da	LE
injures	Nc	INJURE
souffertes	Ge	SOUFFRIR
Dont	Vvc	Dont
le	Da	LE
ressentiment	Nc	RESSENTIMENT
a	Vuc	AVOIR
causé	Ge	CAUSER
tant	Rg	TANT
de	S	DE
pertes	Nc	PERTE
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
établir	Vvn	ÉTABLIR
,	Fw	,
que	Cs	QUE
notre	Ds	NOTRE
monument	Nc	MONUMENT
Soit	Vvc	SAVOIR
de	S	DE
votre	Ds	VOTRE
repos	Nc	REPOS
le	Da	LE
premier	Ag	PREMIER
fondement	Nc	FONDEMENT
.	Fs	.
Clitophon	Nc	Clitophon
,	Fw	,
si	Cs	SI
le	Da	LE
Ciel	Nc	CIEL
eût	Vuc	AVOIR
prolongé	Ge	PROLONGER
ma	Ds	MON
vie	Nc	VIE
L'	Vvc	L'
on	Pp	ON
eût	Vuc	AVOIR
vu	Ge	VOIR
d'	S	DE
un	Dn	UN
grand	Ag	GRAND
bien	Nc	BIEN
ta	Ds	TON
fortune	Nc	FORTUNE
suivie	Ge	SUIVRE
.	Fs	.
Timandre	Nc	Timandre
prend	Vvc	PRENDRE
le	Da	LE
solin	Nc	SOLIN
du	S+Da	DE+LE
frère	Nc	FRÈRE
et	Cc	ET
de	S	DE
la	Da	LE
soeur	Nc	SUR
Et	Vvc	Et
pour	S	POUR
ces	Dd	CE
étrangers	Nc	ÉTRANGER
succède	Vvc	SUCCÉDER
à	S	À
ma	Ds	MON
douceur	Nc	DOUCEUR
.	Fs	.
À	Vvc	À
Dieu	Nc	DIEU
,	Fw	,
je	Pp	JE
...	Fs	...
Clitophon	Nc	Clitophon
,	Fw	,
l'	Da	LE
infidèle	Ag	INFIDÈLE
Chérée	Nc	Chérée
Vient	Vvc	VENIR
d'	S	DE
enlever	Vvn	ENLEVER
Lucipe	Vvc	Lucipe
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
chose	Nc	CHOSE
assurée	Ge	ASSURER
?	Fs	?
Et	Cc	ET
déjà	Rg	DÉJÀ
son	Ds	SON
vaisseau	Nc	VAISSEAU
s'	Pp	SE
éloigne	Vvc	ÉLOIGNER
de	S	DE
ces	Dd	CE
bords	Nc	BORD
.	Fs	.
Que	Cs	QUE
pour	S	POUR
moi	Pp	JE
les	Da	LE
malheurs	Nc	MALHEUR
ont	Vuc	AVOIR
d'	Dn	UN
étranges	Ag	ÉTRANGE
ressorts	Nc	RESSORT
!	Fs	!
Satire	Nc	SATIRE
,	Fw	,
allons	Vvc	ALLER
après	Rg	APRÈS
.	Fs	.
Permettez	Vvc	PERMETTRE
-moi	Vvc	-moi
,	Fw	,
Timandre	Nc	Timandre
,	Fw	,
De	Vvc	De
suivre	Vvn	SUIVRE
ce	Dd	CE
corsaire	Nc	CORSAIRE
.	Fs	.
Allez	Vvc	ALLER
sans	S	SANS
plus	Rg	PLUS
attendre	Vvn	ATTENDRE
.	Fs	.
Avons-nous	Vvc	Avons-nous
résolu	Ge	RÉSOUDRE
d'	S	DE
entretenir	Vvn	ENTRETENIR
les	Da	LE
lois	Nc	LOI
Que	Vvc	Que
nous	Pp	NOUS
vient	Vvc	VENIR
de	S	DE
laisser	Vvn	LAISSER
le	Da	LE
vouloir	Nc	VOULOIR
de	S	DE
nos	Ds	NOTRE
Rois	Vvc	Rois
?	Fs	?
Si	Cs	SI
nous	Pp	NOUS
avons	Vuc	AVOIR
aimé	Ge	AIMER
leur	Ds	LEUR
royale	Ag	ROYAL
puissance	Nc	PUISSANCE
Nous	Vvc	Nous
le	Pp	IL
témoignerons	Vvc	TÉMOIGNER
par	S	PAR
notre	Ds	NOTRE
obéissance	Nc	OBÉISSANCE
.	Fs	.
Dressons	Vvc	DRESSER
donc	Rg	DONC
leurs	Ds	LEUR
tombeaux	Nc	TOMBEAU
de	S	DE
qui	Pr	QUI
le	Da	LE
seul	Ag	SEUL
aspect	Nc	ASPECT
Aux	Vvc	Aux
âges	Nc	ÂGE
qui	Pr	QUI
suivront	Vvc	SUIVRE
donnera	Vvc	DONNER
du	S+Da	DE+LE
respect	Nc	RESPECT
.	Fs	.
Retenez	Vvc	RETENIR
vos	Ds	VOTRE
soupirs	Nc	SOUPIR
,	Fw	,
rappelez	Vvc	RAPPELER
la	Da	LE
constance	Nc	CONSTANCE
,	Fw	,
Faites	Vvc	FAIRE
à	S	À
votre	Ds	VOTRE
mal	Nc	MAL
un	Dn	UN
peu	Rg	PEU
de	S	DE
résistance	Nc	RÉSISTANCE
Et	Ag	Et
sache	Vvc	SAVOIR
que	Cs	QUE
les	Da	LE
pleurs	Nc	PLEUR
ne	Rp	NE
nous	Pp	NOUS
retirent	Vvc	RETIRER
pas	Rg	PAS
De	Vvc	De
l'	Da	LE
éternelle	Ag	ÉTERNEL
nuit	Nc	NUIT
où	Pr	OÙ
nous	Pp	NOUS
met	Vvc	METTRE
le	Da	LE
trépas	Nc	TRÉPAS
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
Lucipe	Vvc	Lucipe
est	Vuc	ÊTRE
morte	Ge	MOURIR
,	Fw	,
était-elle	Vvc	était-elle
immortelle	Ag	IMMORTEL
?	Fs	?
Voir	Vvn	VOIR
mourir	Vvn	MOURIR
les	Da	LE
humains	Nc	HUMAINS
est	Vuc	ÊTRE
-ce	Vvc	-ce
chose	Nc	CHOSE
nouvelle	Ag	NOUVEAU
?	Fs	?
Le	Da	LE
temps	Nc	TEMPS
devait	Vvc	DEVOIR
finir	Vvn	FINIR
vos	Ds	VOTRE
regrets	Nc	REGRET
superflus	Ag	SUPERFLU
;	Fw	;
Pourquoi	Vvc	Pourquoi
soupirez	Vvc	SOUPIRER
-vous	Nc	-vous
si	Cs	SI
vous	Pp	VOUS
n'	Rp	NE
espérez	Vvc	ESPÉRER
plus	Rg	PLUS
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
n'	Rp	NE
espère	Vvc	ESPÉRER
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
ce	Dd	CE
point	Nc	POINT
seul	Ag	SEUL
m'	Pp	JE
oblige	Vvc	OBLIGER
À	Nc	À
donner	Vvn	DONNER
tant	Rg	TANT
de	S	DE
pleurs	Nc	PLEUR
au	S+Da	À+LE
malheur	Nc	MALHEUR
qui	Pr	QUI
m'	Pp	JE
afflige	Vvc	AFFLIGER
.	Fs	.
Si	Cs	SI
j'	Pp	JE
espérais	Vvc	ESPÉRER
encore	Rg	ENCORE
je	Pp	JE
serais	Vuc	ÊTRE
