Vraiment	Rg	VRAIMENT
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
et	Cc	ET
quoi	Pt	QUE|QUOI
que	Cs	QUE
vous	Pp	VOUS
fissiez	Vvc	FAIRE
,	Fw	,
Vous	Nc	Vous
me	Pp	JE
fâcheriez	Vvc	FÂCHER
fort	Rg	FORT
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
me	Pp	JE
refusiez	Vvc	REFUSER
.	Fs	.
Mon	Ds	MON
habit	Nc	HABIT
,	Fw	,
quoi	Pr	QUE|QUOI
que	Pr	QUE
fasse	Vvc	FAIRE
ici	Rg	ICI
votre	Ds	VOTRE
industrie	Nc	INDUSTRIE
,	Fw	,
Ne	Vvc	Ne
se	Pp	IL
dépouillera	Vvc	DÉPOUILLER
jamais	Rg	JAMAIS
qu'	Cs	QUE
avec	S	AVEC
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Songez	Vvc	SONGER
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
ai	Vuc	AVOIR
demandé	Ge	DEMANDER
par	S	PAR
douceur	Nc	DOUCEUR
,	Fw	,
Qu'	Vvc	Qu'
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
j'	Pp	JE
en	Pp	EN
veux	Vvc	VOULOIR
être	Vun	ÊTRE
le	Da	LE
possesseur	Nc	POSSESSEUR
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
pour	S	POUR
lui	Pp	IL
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
octroie	Vvc	OCTROYER
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
vous	Pp	VOUS
perdez	Vvc	PERDRE
temps	Nc	TEMPS
,	Fw	,
car	Cc	CAR
par	S	PAR
aucune	Di	AUCUN
voie	Nc	VOIE
Vous	Nc	Vous
ne	Rp	NE
pourrez	Vvc	POUVOIR
tenter	Vvn	TENTER
,	Fw	,
ni	Cc	NI
le	Da	LE
coeur	Nc	CUR
,	Fw	,
ni	Cc	NI
les	Da	LE
yeux	Nc	OEIL|YEUX
D'	Nc	D'
un	Dn	UN
homme	Nc	HOMME
qui	Pr	QUI
ne	Rp	NE
craint	Vvc	CRAINDRE
que	Rg	QUE
le	Da	LE
courroux	Nc	COURROUX
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
raisonner	Vvn	RAISONNER
,	Fw	,
et	Cc	ET
votre	Ds	VOTRE
résistance	Nc	RÉSISTANCE
...	Fs	...
Quoi	Vvc	Quoi
!	Fs	!
vous	Pp	VOUS
me	Pp	JE
l'	Pp	IL
ôteriez	Vvc	ÔTER
avec	S	AVEC
violence	Nc	VIOLENCE
?	Fs	?
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
son	Ds	SON
épée	Nc	ÉPÉE
en	S	EN
votre	Ds	VOTRE
sang	Nc	SANG
souiller	Vvn	SOUILLER
:	Fw	:
Ah	I	AH
!	Fs	!
ne	Rp	NE
le	Pp	IL
tuez	Vvc	TUER
pas	Rg	PAS
,	Fw	,
il	Pp	IL
se	Pp	IL
va	Vvc	ALLER
dépouiller	Vvn	DÉPOUILLER
.	Fs	.
Vite	Rg	VITE
donc	Rg	DONC
,	Fw	,
autrement	Rg	AUTREMENT
...	Fs	...
Dépêchez	Vvc	Dépêchez
-vous	Nc	-vous
,	Fw	,
bonhomme	Ag	BONHOMME
,	Fw	,
Vous	Nc	Vous
en	Pp	EN
aurez	Vuc	AVOIR
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
une	Dn	UN
notable	Ag	NOTABLE
somme	Nc	SOMME
,	Fw	,
Mon	Nc	Mon
maître	Nc	MAÎTRE
est	Vuc	ÊTRE
libéral	Ag	LIBÉRAL
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
l'	Da	LE
argent	Nc	ARGENT
,	Fw	,
ni	Cc	NI
l'	Da	LE
or	Nc	OR
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
ont	Vuc	AVOIR
jamais	Rg	JAMAIS
tenté	Ge	TENTER
.	Fs	.
Vous	Pp	VOUS
résistez	Vvc	RÉSISTER
encor	Nc	encor
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
donne	Vvc	DONNER
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Mais	Cc	MAIS
il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
inutile	Ag	INUTILE
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
las	Ag	LAS
de	S	DE
vous	Pp	VOUS
voir	Vvn	VOIR
faire	Vvn	FAIRE
le	Da	LE
difficile	Ag	DIFFICILE
;	Fw	;
Que	Vvc	Que
sert	Vvc	SERVIR
de	S	DE
contester	Vvn	CONTESTER
?	Fs	?
Car	Cc	CAR
enfin	Rg	ENFIN
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
.	Fs	.
Mon	Ds	MON
pauvre	Ag	PAUVRE
pèlerin	Nc	PÈLERIN
,	Fw	,
répondez	Vvc	RÉPONDRE
à	S	À
ses	Ds	SON
voeux	Nc	VU
,	Fw	,
Au	Vvc	Au
nom	Nc	NOM
de	S	DE
Jupiter	Nc	Jupiter
.	Fs	.
Souffres	Vvc	SOUFFRIR
-tu	Vvn	-tu
qu'	Cs	QUE
on	Pp	ON
t'	Pp	TU
affronte	Vvc	AFFRONTER
?	Fs	?
Entrons	Vvc	ENTRER
dans	S	DANS
cette	Dd	CE
grotte	Nc	GROTTE
où	Pr	OÙ
j'	Pp	JE
aurai	Vuc	AVOIR
moins	Rg	MOINS
de	S	DE
honte	Nc	HONTE
.	Fs	.
Viens	Vvc	VENIR
prendre	Vvn	PRENDRE
mon	Ds	MON
épée	Nc	ÉPÉE
et	Cc	ET
t'	Pp	TU
en	Pp	EN
va	Vvc	ALLER
promptement	Rg	PROMPTEMENT
Aussitôt	Ag	Aussitôt
que	Cs	QUE
j'	Pp	JE
aurai	Vuc	AVOIR
changé	Ge	CHANGER
d'	S	DE
habillement	Nc	HABILLEMENT
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
attends	Vvc	ATTENDRE
au	S+Da	À+LE
Port	Nc	PORT
avec	S	AVEC
beaucoup	Rg	BEAUCOUP
de	S	DE
joie	Nc	JOIE
.	Fs	.
Quels	Dt	QUEL
rubans	Nc	RUBAN
vous	Pp	VOUS
faut-il	Vvc	faut-il
pour	S	POUR
une	Dn	UN
petite	Ag	PETIT
oie	Nc	OIE
?	Fs	?
Pour	S	POUR
cet	Dd	CE
habit	Nc	HABIT
de	S	DE
mode	Nc	MODE
il	Pp	IL
en	Pp	EN
faut	Vvc	FAILLIR|FALLOIR
des	Dn	UN
plus	Rg	PLUS
beaux	Ag	BEAU
.	Fs	.
Je	Pp	JE
te	Pp	TU
chamarrerai	Vvc	CHAMARRER
le	Da	LE
tien	Ps	TIEN
des	Dn	UN
plus	Rg	PLUS
nouveaux	Ag	NOUVEAU
.	Fs	.
Qui	Pr	QUI
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
,	Fw	,
n'	Rp	NE
auront	Vuc	AVOIR
pas	Rg	PAS
coûté	Ge	COÛTER
beaucoup	Rg	BEAUCOUP
à	S	À
faire	Vvn	FAIRE
;	Fw	;
Mais	Vvc	Mais
par	S	PAR
la	Da	LE
teste	Nc	TÊTE
bleu	Ag	BLEU
,	Fw	,
si	Cs	SI
j'	Pp	JE
étais	Vuc	ÊTRE
à	S	À
refaire	Vvn	REFAIRE
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
empêcherais	Vvc	EMPÊCHER
bien	Rg	BIEN
de	S	DE
servir	Vvn	SERVIR
de	S	DE
valet	Nc	VALET
Au	Vvc	Au
plus	Rg	PLUS
méchant	Ag	MÉCHANT
...	Fs	...
Mais	Vvc	Mais
las	Ag	LAS
!	Fs	!
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
encore	Rg	ENCORE
fait	Ge	FAIRE
.	Fs	.
Qui	Pr	QUI
diable	Nc	DIABLE
vient	Vvc	VENIR
ici	Rg	ICI
?	Fs	?
fuyons	Vvc	FUIR
,	Fw	,
peur	Nc	PEUR
de	S	DE
surprise	Nc	SURPRISE
.	Fs	.
Dans	S	DANS
la	Da	LE
juste	Ag	JUSTE
fureur	Nc	FUREUR
dont	Pr	DONT
mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
surprise	Ge	SURPRENDRE
,	Fw	,
Je	Vvc	Je
cherche	Vvc	CHERCHER
vagabond	Nc	VAGABOND
,	Fw	,
et	Cc	ET
cours	Nc	COUR|COURS|COURT
de	S	DE
tous	Di	TOUT
côtés	Nc	CÔTÉ
,	Fw	,
Sans	Vvc	Sans
pouvoir	Vvn	POUVOIR
voir	Vvn	VOIR
la	Da	LE
fin	Nc	FIN
de	S	DE
mes	Ds	MON
perplexités	Nc	PERPLEXITÉ
.	Fs	.
Le	Pp	IL
Ciel	Vvc	Ciel
dans	S	DANS
mes	Ds	MON
erreurs	Nc	ERREUR
,	Fw	,
et	Cc	ET
ma	Ds	MON
peine	Nc	PEINE
soufferte	Ge	SOUFFRIR
,	Fw	,
Me	Vvc	Me
cache	Vvc	CACHER
l'	Da	LE
assassin	Nc	ASSASSIN
qui	Pr	QUI
m'	Pp	JE
anime	Vvc	ANIMER
à	S	À
sa	Ds	SON
perte	Nc	PERTE
,	Fw	,
Et	Vvc	Et
me	Pp	JE
fait	Vvc	FAIRE
,	Fw	,
en	S	EN
voyant	Ga	VOIR
mon	Ds	MON
dessein	Nc	DESSEIN
traversé	Ge	TRAVERSER
,	Fw	,
Douter	Nc	DOUTER
qui	Pr	QUI
de	S	DE
nous	Pp	NOUS
deux	Nc	DEUX
l'	Pp	IL
a	Vuc	AVOIR
le	Da	LE
plus	Rg	PLUS
offensé	Ge	OFFENSER
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
souffrir	Vvn	SOUFFRIR
ici	Rg	ICI
des	Dn	UN
parricides	Nc	PARRICIDE
!	Fs	!
Des	Dn	UN
lâches	Ag	LÂCHE
assassins	Nc	ASSASSIN
?	Fs	?
des	Dn	UN
cruels	Ag	CRUEL
homicides	Nc	HOMICIDE
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
m'	Pp	JE
extravague	Vvc	EXTRAVAGUER
en	S	EN
ma	Ds	MON
juste	Ag	JUSTE
douleur	Nc	DOULEUR
.	Fs	.
Non	Rg	NON
,	Fw	,
les	Da	LE
Dieux	Nc	DIEU|DIEUX
en	S	EN
ceci	Pd	CECI
n'	Rp	NE
y	Pp	Y
mêlent	Vvc	MÊLER
rien	Pi	RIEN
du	S+Da	DE+LE
leur	Ps	LEUR
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
ils	Pp	ILS
ne	Rp	NE
l'	Pp	IL
ont	Vuc	AVOIR
déjà	Rg	DÉJÀ
puni	Ge	PUNIR
de	S	DE
tous	Di	TOUT
ses	Ds	SON
crimes	Nc	CRIME
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
qu'	Cs	QUE
ils	Pp	ILS
l'	Pp	IL
ont	Vuc	AVOIR
réservé	Ge	RÉSERVER
pour	S	POUR
les	Da	LE
plus	Rg	PLUS
creux	Ag	CREUX
abîmes	Nc	ABÎME
,	Fw	,
Pour	Nc	POUR
le	Pp	IL
faire	Vvn	FAIRE
souffrir	Vvn	SOUFFRIR
,	Fw	,
le	Pp	IL
faire	Vvn	FAIRE
déchirer	Vvn	DÉCHIRER
,	Fw	,
Lui	Vvc	Lui
faire	Vvn	FAIRE
mille	Nc	MILLE
morts	Ge	MOURIR
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
d'	S	DE
une	Dn	UN
endurer	Nc	ENDURER
.	Fs	.
Pardonnez	Vvc	PARDONNER
,	Fw	,
justes	Ag	JUSTE
Dieux	Nc	DIEU|DIEUX
,	Fw	,
dans	S	DANS
ma	Ds	MON
douleur	Nc	DOULEUR
extrême	Ag	EXTRÊME
,	Fw	,
Si	Vvc	Si
j'	Pp	JE
ose	Vvc	OSER
m'	Pp	JE
emporter	Vvn	EMPORTER
et	Cc	ET
sortir	Vvn	SORTIR
de	S	DE
moi	Pp	JE
même	Ag	MÊME
,	Fw	,
Et	Vvc	Et
si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
demande	Vvc	DEMANDER
,	Fw	,
en	S	EN
suivant	Ga	SUIVRE
mon	Ds	MON
dessein	Nc	DESSEIN
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
vous	Pp	VOUS
plaise	Vvc	PLAIRE
punir	Vvn	PUNIR
ce	Dd	CE
traître	Nc	TRAÎTRE
par	S	PAR
ma	Ds	MON
main	Nc	MAIN
.	Fs	.
Enfin	Rg	ENFIN
sous	S	SOUS
cet	Dd	CE
habit	Nc	HABIT
,	Fw	,
on	Pp	ON
ne	Rp	NE
me	Pp	JE
peut	Vvc	POUVOIR
connaître	Vvn	CONNAÎTRE
;	Fw	;
Mais	Vvc	Mais
vois	Vvc	ALLER|VOIR
-je	Vvc	-je
pas	Rg	PAS
là	Rg	LÀ
bas	Ag	BAS
Don	Nc	DON
Philippe	Vvc	Philippe
paraître	Vvn	PARAÎTRE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
mon	Ds	MON
ennemi	Nc	ENNEMI
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
un	Dn	UN
pèlerin	Nc	PÈLERIN
.	Fs	.
Mon	Ds	MON
ami	Nc	AMI
,	Fw	,
pourriez	Vvc	POUVOIR
-vous	Nc	-vous
me	Pp	JE
montrer	Vvn	MONTRER
le	Da	LE
chemin	Nc	CHEMIN
?	Fs	?
Où	Vvc	Où
voulez	Vvc	VOULOIR
-vous	Nc	-vous
aller	Vvn	ALLER
?	Fs	?
Me	Pp	JE
voilà	S	VOILÀ
sans	S	SANS
épée	Nc	ÉPÉE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
connais	Vvc	CONNAÎTRE
par	S	PAR
là	Rg	LÀ
mon	Ds	MON
attente	Nc	ATTENTE
trompée	Ge	TROMPER
;	Fw	;
Déguisons	Vvc	Déguisons
notre	Ds	NOTRE
voix	Nc	VOIX
le	Da	LE
mieux	Rg	MIEUX
que	Cs	QUE
nous	Pp	NOUS
pourrons	Vvc	POUVOIR
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
pèlerin	Nc	PÈLERIN
?	Fs	?
Oui	Rg	OUI
,	Fw	,
grâce	Nc	GRÂCE
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
tous	Di	TOUT
bons	Ag	BON
.	Fs	.
Demeurez	Nc	DEMEURÉ
-vous	Vvc	-vous
toujours	Rg	TOUJOURS
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
?	Fs	?
D'	S	DE
ordinaire	Ag	ORDINAIRE
.	Fs	.
Ne	Rp	NE
voyagez	Vvc	VOYAGER
-vous	Nc	-vous
point	Rg	POINT
?	Fs	?
Quand	Cs	QUAND
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
que	Rg	QUE
faire	Vvn	FAIRE
.	Fs	.
Vous	Pp	VOUS
vous	Pp	VOUS
accordez	Vvc	ACCORDER
mal	Rg	MAL
,	Fw	,
courir	Vvn	COURIR
et	Cc	ET
demeurer	Vvn	DEMEURER
!	Fs	!
Je	Pp	JE
cherche	Vvc	CHERCHER
le	Da	LE
repos	Nc	REPOS
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
suis	Vuc	ÊTRE
las	Ag	LAS
d'	S	DE
errer	Vvn	ERRER
.	Fs	.
Vous	Pp	VOUS
visite-t	Ag	visite-t
-on	Nc	-on
pas	Rg	PAS
quelquefois	Rg	QUELQUEFOIS
?	Fs	?
les	Da	LE
visites	Nc	VISITE
À	Nc	À
des	S+Da	DE+LE|DE+LES
gens	Nc	GENS|GENT
retirés	Ge	RETIRER
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
interdites	Ge	INTERDIRE
.	Fs	.
Non	Rg	NON
,	Fw	,
Monsieur	Nc	MONSIEUR
.	Fs	.
Parmi	S	PARMI
ceux	Pd	CELUI
qui	Pr	QUI
vous	Pp	VOUS
sont	Vuc	ÊTRE
venus	Ge	VENIR
voir	Vvn	VOIR
,	Fw	,
S'	Vvc	S'
est-il	Ag	est-il
point	Rg	POINT
présenté	Ge	PRÉSENTER
le	Da	LE
matin	Nc	MATIN|MÂTIN
,	Fw	,
ou	Cc	OU
le	Da	LE
soir	Nc	SOIR
,	Fw	,
Un	Vvc	Un
jeune	Ag	JEUNE
homme	Nc	HOMME
,	Fw	,
à	S	À
peu	Rg	PEU
près	Rg	PRÈS
...	Fs	...
Non	Vvc	Non
,	Fw	,
en	S	EN
ma	Ds	MON
conscience	Nc	CONSCIENCE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
achevé	Ge	ACHEVER
,	Fw	,
donnez	Vvc	DONNER
-vous	Ag	-vous
patience	Nc	PATIENCE
;	Fw	;
Un	Vvc	Un
jeune	Ag	JEUNE
homme	Nc	HOMME
à	S	À
peu	Rg	PEU
près	Rg	PRÈS
de	S	DE
mon	Ds	MON
port	Nc	PORT
,	Fw	,
de	S	DE
mon	Ds	MON
air	Nc	AIR
,	Fw	,
Et	Vvc	Et
de	S	DE
teint	Nc	TEINT
...	Fs	...
Non	Vvc	Non
,	Fw	,
Monsieur	Nc	MONSIEUR
.	Fs	.
Mais	Cc	MAIS
laissez	Vvc	LAISSER
-moi	Vvc	-moi
parler	Vvn	PARLER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
sans	S	SANS
vous	Pp	VOUS
arrêter	Vvn	ARRÊTER
,	Fw	,
que	Cs	QUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
vu	Ge	VOIR
personne	Pi	PERSONNE
:	Fw	:
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
répondre	Vvn	RÉPONDRE
peu	Rg	PEU
,	Fw	,
de	S	DE
peur	Nc	PEUR
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
soupçonne	Vvc	SOUPÇONNER
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
je	Pp	JE
courrai	Vvc	COURIR
toujours	Rg	TOUJOURS
,	Fw	,
et	Cc	ET
sans	S	SANS
trêve	Nc	TRÊVE
,	Fw	,
et	Cc	ET
sans	S	SANS
fin	Nc	FIN
?	Fs	?
Je	Pp	JE
ne	Rp	NE
pourrai	Vvc	POUVOIR
jamais	Rg	JAMAIS
rencontrer	Vvn	RENCONTRER
l'	Da	LE
assassin	Nc	ASSASSIN
Que	Vvc	Que
mon	Ds	MON
malheur	Nc	MALHEUR
soustrait	Vvc	SOUSTRAIRE
à	S	À
ma	Ds	MON
juste	Ag	JUSTE
colère	Nc	COLÈRE
!	Fs	!
Quoi	Pt	QUE|QUOI
!	Fs	!
les	Da	LE
pleurs	Nc	PLEUR
d'	S	DE
une	Dn	UN
fille	Nc	FILLE
;	Fw	;
eh	I	EH
quoi	Pt	QUE|QUOI
!	Fs	!
la	Da	LE
mort	Nc	MORT
d'	S	DE
un	Dn	UN
père	Nc	PÈRE
Restera	Vvc	RESTER
sans	S	SANS
vengeance	Nc	VENGEANCE
!	Fs	!
ah	I	AH
!	Fs	!
ne	Rp	NE
permettez	Vvc	PERMETTRE
pas	Rg	PAS
Destins	Ag	Destins
,	Fw	,
que	Cs	QUE
l'	Da	LE
assassin	Nc	ASSASSIN
évite	Vvc	ÉVITER
le	Da	LE
trépas	Nc	TRÉPAS
;	Fw	;
Je	Vvc	Je
dois	Vvc	DEVOIR
cette	Dd	CE
victime	Nc	VICTIME
à	S	À
ma	Ds	MON
chère	Ag	CHER
Amarille	Nc	Amarille
.	Fs	.
Vous	Pp	VOUS
en	Pp	EN
eussiez	Vuc	AVOIR
plutôt	Rg	PLUTÔT
eu	Ge	AVOIR
nouvelle	Ag	NOUVEAU
à	S	À
la	Da	LE
ville	Nc	VILLE
.	Fs	.
Le	Da	LE
traître	Nc	TRAÎTRE
en	Pp	EN
est	Vuc	ÊTRE
sorti	Ge	SORTIR
,	Fw	,
mais	Cc	MAIS
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
assuré	Ge	ASSURER
Avant	Ga	Avant
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
,	Fw	,
que	Cs	QUE
je	Pp	JE
me	Pp	JE
vengerai	Vvc	VENGER
.	Fs	.
Vous	Pp	VOUS
savez	Vvc	SAVOIR
que	Cs	QUE
les	Da	LE
Dieux	Nc	DIEU|DIEUX
défendent	Vvc	DÉFENDRE
la	Da	LE
vengeance	Nc	VENGEANCE
;	Fw	;
Mais	Vvc	Mais
pour	S	POUR
en	Pp	EN
obtenir	Vvn	OBTENIR
une	Dn	UN
entière	Ag	ENTIER
assistance	Nc	ASSISTANCE
,	Fw	,
Il	Vvc	Il
les	Pp	ILS
faut	Vvc	FAILLIR|FALLOIR
supplier	Vvn	SUPPLIER
avec	S	AVEC
humilité	Nc	HUMILITÉ
De	Vvc	De
donner	Vvn	DONNER
à	S	À
nos	Ds	NOTRE
voeux	Nc	VU
ce	Pd	CE
qu'	Pr	QUE
ils	Pp	ILS
ont	Vuc	AVOIR
souhaité	Ge	SOUHAITER
.	Fs	.
Ah	I	AH
!	Fs	!
Je	Pp	JE
les	Pp	ILS
en	Pp	EN
supplie	Vvc	SUPPLIER
,	Fw	,
et	Cc	ET
de	S	DE
toute	Di	TOUT
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Grands	Nc	GRAND
Dieux	Ag	Dieux
,	Fw	,
si	Cs	SI
dans	S	DANS
mes	Ds	MON
mains	Nc	MAIN
vous	Pp	VOUS
remettez	Vvc	REMETTRE
l'	Da	LE
infâme	Ag	INFÂME
...	Fs	...
Monsieur	Nc	MONSIEUR
,	Fw	,
pardonnez	Vvc	PARDONNER
moi	Pp	JE
,	Fw	,
si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
interromps	Vvc	INTERROMPRE
;	Fw	;
Ici	I	Ici
vos	Ds	VOTRE
mouvements	Nc	MOUVEMENT
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
sont	Vuc	ÊTRE
trop	Rg	TROP
prompts	Ag	PROMPT
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
priez	Vvc	PRIER
les	Da	LE
Dieux	Nc	DIEU|DIEUX
avec	S	AVEC
une	Dn	UN
indécence	Nc	INDÉCENCE
Qui	Vvc	Qui
les	Pp	ILS
choque	Vvc	CHOQUER
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
et	Cc	ET
leur	Pp	LEUR
fait	Vvc	FAIRE
une	Dn	UN
offense	Nc	OFFENSE|OFFENSÉ
:	Fw	:
Il	Pp	IL
les	Pp	ILS
faut	Vvc	FAILLIR|FALLOIR
supplier	Vvn	SUPPLIER
avec	S	AVEC
humilité	Nc	HUMILITÉ
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
prier	Vvn	PRIER
jamais	Rg	JAMAIS
les	Da	LE
armes	Nc	ARME|ARMÉ
au	S+Da	À+LE
côté	Nc	CÔTÉ
.	Fs	.
Posez	Vvc	POSER
les	Pp	ILS
.	Fs	.
De	S	DE
bon	Ag	BON
coeur	Nc	CUR
,	Fw	,
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
et	Cc	ET
je	Pp	JE
proteste	Vvc	PROTESTER
De	Vvc	De
répandre	Vvn	RÉPANDRE
plutôt	Rg	PLUTÔT
tout	Di	TOUT
le	Da	LE
sang	Nc	SANG
qui	Pr	QUI
me	Pp	JE
reste	Vvc	RESTER
,	Fw	,
De	Vvc	De
n'	Rp	NE
en	Pp	EN
porter	Vvn	PORTER
jamais	Rg	JAMAIS
,	Fw	,
si	Cs	SI
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
vengé	Ge	VENGER
.	Fs	.
Faites	Vvc	FAIRE
moi	Pp	JE
donc	Rg	DONC
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
...	Fs	...
Détestable	Ag	Détestable
enragé	Nc	ENRAGÉ
,	Fw	,
Qui	Vvc	Qui
vient	Vvc	VENIR
de	S	DE
guet	Nc	GUET
à	S	À
pend	Vvc	PENDRE
assassiner	Vvn	ASSASSINER
un	Dn	UN
homme	Nc	HOMME
,	Fw	,
Regarde	Nc	Regarde
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
apprends	Vvc	APPRENDRE
comme	Cs	COMME
on	Pp	ON
me	Pp	JE
nomme	Vvc	NOMMER
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
ce	Dd	CE
Don	Nc	DON
Juan	Ag	Juan
que	Pr	QUE
tu	Pp	TU
cherches	Vvc	CHERCHER
partout	Rg	PARTOUT
,	Fw	,
Pour	Nc	POUR
qui	Pr	QUI
tu	Pp	TU
vas	Vvc	ALLER
courant	Nc	COURANT
de	S	DE
l'	Da	LE
un	Pi	UN
à	S	À
l'	Da	LE
autre	Ag	AUTRE
bout	Nc	BOUT
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
me	Pp	JE
suis	Vuc	ÊTRE
caché	Ge	CACHER
qu'	Cs	QUE
à	S	À
dessein	Nc	DESSEIN
de	S	DE
surprendre	Vvn	SURPRENDRE
Ce	Vvc	Ce
fer	Nc	FER
dont	Pr	DONT
je	Pp	JE
saurai	Vvc	SAURER|SAVOIR
maintenant	Rg	MAINTENANT
me	Pp	JE
défendre	Vvn	DÉFENDRE
,	Fw	,
Et	Vvc	Et
dont	Pr	DONT
je	Pp	JE
t'	Pp	TU
ôterais	Vvc	ÔTER
la	Da	LE
vie	Nc	VIE
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
,	Fw	,
Si	Vvc	Si
je	Pp	JE
n'	Rp	NE
étais	Vuc	ÊTRE
poussé	Ge	POUSSER
par	S	PAR
quelque	Di	QUELQUE
mouvement	Nc	MOUVEMENT
D'	Ag	D'
en	S	EN
remettre	Vvn	REMETTRE
l'	Da	LE
effet	Nc	EFFET
...	Fs	...
Assassin	Nc	ASSASSIN
,	Fw	,
traître	Ag	TRAÎTRE
,	Fw	,
infâme	Ag	INFÂME
,	Fw	,
Quoi	Vvc	Quoi
!	Fs	!
Je	Pp	JE
te	Pp	TU
trouverais	Vvc	TROUVER
,	Fw	,
et	Cc	ET
sans	S	SANS
t'	Pp	TU
arracher	Vvn	ARRACHER
l'	Da	LE
âme	Nc	ÂME
;	Fw	;
Scélérat	Vvc	Scélérat
,	Fw	,
parricide	Nc	PARRICIDE
,	Fw	,
effronté	Ag	EFFRONTÉ
,	Fw	,
suborneur	Nc	SUBORNEUR
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
de	S	DE
ces	Dd	CE
mains	Nc	MAIN
...	Fs	...
C'	Vvc	C'
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
beau	Ag	BEAU
harangueur	Nc	HARANGUEUR
:	Fw	:
Malgré	Vvc	Malgré
les	Da	LE
sentiments	Nc	SENTIMENT
