Orgueilleux	Ag	ORGUEILLEUX
si	Rg	SI
honteux	Ag	HONTEUX
amour	Nc	AMOUR
;	Fw	;
Retrace	Vvc	RETRACER
à	S	À
mon	Ds	MON
esprit	Nc	ESPRIT
,	Fw	,
pour	S	POUR
l'	Pp	IL
aigrir	Vvn	AIGRIR
davantage	Rg	DAVANTAGE
,	Fw	,
De	Vvc	De
ce	Dd	CE
dernier	Ag	DERNIER
mépris	Nc	MÉPRIS
l'	Da	LE
insupportable	Ag	INSUPPORTABLE
image	Nc	IMAGE
;	Fw	;
Fais	Vvc	FAIRE
-moi	Vvc	-moi
ressouvenir	Vvn	RESSOUVENIR
de	S	DE
toute	Di	TOUT
la	Da	LE
fierté	Nc	FIERTÉ
Qu'	Vvc	Qu'
à	S	À
témoigné	Ge	TÉMOIGNER
pour	S	POUR
moi	Pp	JE
cette	Dd	CE
ingrate	Ag	INGRAT
beauté	Nc	BEAUTÉ
;	Fw	;
Surtout	Vvc	Surtout
empêche	Vvc	EMPÊCHER
bien	Rg	BIEN
que	Cs	QUE
mon	Ds	MON
cour	Nc	COUR
ne	Rp	NE
l'	Pp	IL
oublie	Vvc	OUBLIER
,	Fw	,
Ce	Vvc	Ce
cour	Nc	COUR
qui	Pr	QUI
fait	Vvc	FAIRE
le	Da	LE
brave	Ag	BRAVE
,	Fw	,
et	Cc	ET
dont	Pr	DONT
je	Pp	JE
me	Pp	JE
défie	Vvc	DÉFIER
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
sachant	Ga	SAVOIR
fort	Rg	FORT
bien	Rg	BIEN
qu'	Cs	QUE
elle	Pp	IL
ose	Vvc	OSER
le	Pp	IL
trahir	Vvn	TRAHIR
,	Fw	,
Tâche	Vvc	Tâche
de	S	DE
l'	Pp	IL
oublier	Vvn	OUBLIER
de	S	DE
peur	Nc	PEUR
de	S	DE
la	Pp	IL
haïr	Vvn	HAÏR
.	Fs	.
Mais	Cc	MAIS
tout	Di	TOUT
votre	Ds	VOTRE
visage	Nc	VISAGE
et	Cc	ET
s'	Pp	SE
altère	Vvc	ALTÉRER
et	Cc	ET
se	Pp	IL
trouble	Vvc	TROUBLER
,	Fw	,
Sortez	Vvc	SORTIR
d'	S	DE
ici	Rg	ICI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
votre	Ds	VOTRE
mal	Nc	MAL
y	Pp	Y
redouble	Vvc	REDOUBLER
.	Fs	.
Fais	Vvc	FAIRE
-moi	Vvc	-moi
fuir	Vvn	FUIR
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
allons	Vvc	ALLER
où	Pr	OÙ
tu	Pp	TU
voudras	Vvc	VOULOIR
;	Fw	;
Mais	Vvc	Mais
où	Pr	OÙ
peut	Vvc	POUVOIR
-on	Nc	-on
aller	Vvn	ALLER
où	Pr	OÙ
l'	Da	LE
amour	Nc	AMOUR
n'	Rp	NE
aille	Vvc	AILLER|ALLER
pas	Rg	PAS
?	Fs	?
Non	Rg	NON
,	Fw	,
la	Da	LE
mort	Nc	MORT
de	S	DE
Philon	Nc	Philon
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
point	Rg	POINT
alarmée	Ge	ALARMER
;	Fw	;
Et	Vvc	Et
s'	Pp	SE
avouant	Ga	AVOUER
coupable	Ag	COUPABLE
,	Fw	,
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
point	Rg	POINT
nommée	Ge	NOMMER
,	Fw	,
Et	Vvc	Et
quand	Cs	QUAND
on	Pp	ON
saurait	Vvc	SAURER|SAVOIR
tout	Pi	TOUT
,	Fw	,
le	Da	LE
roi	Nc	ROI
même	Rg	MÊME
aujourd'hui	Rg	AUJOURD'HUI
Imputerait	Vvc	IMPUTER
mon	Ds	MON
crime	Nc	CRIME
à	S	À
mon	Ds	MON
amour	Nc	AMOUR
pour	S	POUR
lui	Pp	IL
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
temps	Nc	TEMPS
d'	S	DE
achever	Vvn	ACHEVER
le	Da	LE
bonheur	Nc	BONHEUR
où	Pr	OÙ
j'	Pp	JE
aspire	Vvc	ASPIRER
,	Fw	,
Allons	Vvc	ALLER
prendre	Vvn	PRENDRE
une	Dn	UN
main	Nc	MAIN
qui	Pr	QUI
nous	Pp	NOUS
donne	Vvc	DONNER
un	Dn	UN
empire	Nc	EMPIRE
,	Fw	,
Déjà	Vvc	Déjà
je	Pp	JE
touche	Vvc	TOUCHER
le	Da	LE
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
je	Pp	JE
me	Pp	JE
puis	Vvc	POUVOIR
flatter	Vvn	FLATTER
Que	Vvc	Que
le	Da	LE
degré	Nc	DEGRÉ
qui	Pr	QUI
reste	Nc	RESTE
est	Vuc	ÊTRE
facile	Ag	FACILE
à	S	À
monter	Vvn	MONTER
.	Fs	.
Il	Pp	IL
me	Pp	JE
semble	Vvc	SEMBLER
pourtant	Rg	POURTANT
que	Cs	QUE
si	Rg	SI
près	Rg	PRÈS
d'	S	DE
être	Vun	ÊTRE
heureuse	Ag	HEUREUX
Mon	Nc	Mon
ardeur	Nc	ARDEUR
pour	S	POUR
régner	Vvn	RÉGNER
n'	Rp	NE
est	Vuc	ÊTRE
guère	Rg	GUÈRE
impétueuse	Ag	IMPÉTUEUX
,	Fw	,
Que	Vvc	Que
je	Pp	JE
vais	Vvc	ALLER
chez	S	CHEZ
le	Da	LE
roi	Nc	ROI
sans	S	SANS
nul	Di	NUL
empressement	Nc	EMPRESSEMENT
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
je	Pp	JE
monte	Vvc	MONTER
au	S+Da	À+LE
trône	Nc	TRÔNE
un	Dn	UN
peu	Rg	PEU
bien	Rg	BIEN
lentement	Rg	LENTEMENT
.	Fs	.
Si	Rg	SI
proche	Ag	PROCHE
d'	S	DE
un	Dn	UN
grand	Ag	GRAND
bien	Nc	BIEN
que	Pr	QUE
le	Pp	IL
Ciel	Vvc	Ciel
vous	Pp	VOUS
envoie	Vvc	ENVOYER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Vous	Nc	Vous
montrez	Vvc	MONTRER
en	S	EN
effet	Nc	EFFET
peu	Rg	PEU
de	S	DE
joie	Nc	JOIE
.	Fs	.
D'	S	DE
où	Pr	OÙ
me	Pp	JE
pourrait	Vvc	POUVOIR
venir	Vvn	VENIR
cette	Dd	CE
indigne	Ag	INDIGNE
langueur	Nc	LANGUEUR
?	Fs	?
Serait	Vuc	ÊTRE
-ce	Vvc	-ce
point	Rg	POINT
l'	Da	LE
amour	Nc	AMOUR
qui	Pr	QUI
s'	Pp	SE
émeut	Vvc	ÉMOUVOIR
dans	S	DANS
mon	Ds	MON
cour	Nc	COUR
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
prince	Nc	PRINCE
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
ce	Dd	CE
fils	Nc	FIL|FILS
téméraire	Ag	TÉMÉRAIRE
Qui	Vvc	Qui
s'	Pp	SE
obstine	Vvc	OBSTINER
en	S	EN
mon	Ds	MON
âme	Nc	ÂME
à	S	À
combattre	Vvn	COMBATTRE
son	Ds	SON
père	Nc	PÈRE
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
d'	S	DE
un	Dn	UN
cour	Nc	COUR
ingrat	Ag	INGRAT
se	Pp	IL
voulant	Ga	VOULOIR
ressentir	Vvn	RESSENTIR
,	Fw	,
Tâche	Vvc	Tâche
à	S	À
le	Pp	IL
déchirer	Vvn	DÉCHIRER
avant	S	AVANT
que	Cs	QUE
d'	S	DE
en	Pp	EN
sortir	Vvn	SORTIR
.	Fs	.
Mais	Cc	MAIS
quelque	Di	QUELQUE
fort	Rg	FORT
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
pourtant	Rg	POURTANT
qu'	Cs	QUE
il	Pp	IL
sorte	Vvc	SORTIR
,	Fw	,
L'	Vvc	L'
ambition	Nc	AMBITION
sur	S	SUR
moi	Pp	JE
se	Pp	IL
trouve	Vvc	TROUVER
encore	Rg	ENCORE
plus	Rg	PLUS
forte	Ag	FORT
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
soin	Nc	SOIN
des	S+Da	DE+LE|DE+LES
grands	Ag	GRAND
cours	Nc	COUR|COURS|COURT
,	Fw	,
et	Cc	ET
véritablement	Rg	VÉRITABLEMENT
L'	Ag	L'
amour	Nc	AMOUR
des	S+Da	DE+LE|DE+LES
cours	Ag	COURT
oisifs	Nc	OISIF
n'	Rp	NE
est	Vuc	ÊTRE
que	Rg	QUE
l'	Da	LE
amusement	Nc	AMUSEMENT
.	Fs	.
A	S	À
l'	Da	LE
hymen	Nc	HYMEN
d'	S	DE
un	Dn	UN
grand	Ag	GRAND
roi	Nc	ROI
bornons	Vvc	BORNER
notre	Ds	NOTRE
espérance	Nc	ESPÉRANCE
;	Fw	;
Hâtons-nous	Vvc	Hâtons-nous
d'	S	DE
avancer	Vvn	AVANCER
...	Fs	...
Mais	Vvc	Mais
lui-même	Pp	LUI-MÊME
il	Pp	IL
avance	Vvc	AVANCER
.	Fs	.
Ah	I	AH
!	Fs	!
Princesse	Nc	PRINCE|PRINCESSE
!	Fs	!
Seigneur	Nc	SEIGNEUR
,	Fw	,
quel	Dt	QUEL
trouble	Nc	TROUBLE
vous	Pp	VOUS
surprend	Vvc	SURPRENDRE
?	Fs	?
Il	Pp	IL
n'	Rp	NE
en	Pp	EN
fut	Vuc	ÊTRE
jamais	Rg	JAMAIS
un	Dn	UN
plus	Rg	PLUS
juste	Ag	JUSTE
ni	Cc	NI
plus	Rg	PLUS
grand	Ag	GRAND
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
un	Dn	UN
crime	Nc	CRIME
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
pour	S	POUR
moi	Pp	JE
que	Cs	QUE
la	Da	LE
constance	Nc	CONSTANCE
,	Fw	,
Je	Vvc	Je
perds	Vvc	PERDRE
tout	Di	TOUT
mon	Ds	MON
bonheur	Nc	BONHEUR
,	Fw	,
mon	Ds	MON
unique	Ag	UNIQUE
espérance	Nc	ESPÉRANCE
,	Fw	,
Je	Vvc	Je
sens	Vvc	SENTIR
percer	Vvn	PERCER
mon	Ds	MON
cour	Nc	COUR
,	Fw	,
et	Cc	ET
tarir	Vvn	TARIR
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
Le	Vvc	Le
plus	Rg	PLUS
pur	Ag	PUR
de	S	DE
mon	Ds	MON
sang	Nc	SANG
et	Cc	ET
le	Da	LE
plus	Rg	PLUS
précieux	Ag	PRÉCIEUX
.	Fs	.
Serait	Vuc	ÊTRE
-ce	Vvc	-ce
bien	Rg	BIEN
le	Da	LE
Prince	Nc	PRINCE
?	Fs	?
Il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
vrai	Ag	VRAI
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Ce	Vvc	Ce
fils	Nc	FIL|FILS
qui	Pr	QUI
m'	Pp	JE
est	Vuc	ÊTRE
cher	Ag	CHER
est	Vuc	ÊTRE
prêt	Ag	PRÊT
à	S	À
rendre	Vvn	RENDRE
l'	Da	LE
âme	Nc	ÂME
,	Fw	,
Et	Vvc	Et
plus	Rg	PLUS
mourant	Ga	MOURIR
que	Cs	QUE
lui	Pp	IL
,	Fw	,
je	Pp	JE
viens	Vvc	VENIR
par	S	PAR
ma	Ds	MON
douleur	Nc	DOULEUR
Essayer	Nc	ESSAYER
d'	S	DE
émouvoir	Vvn	ÉMOUVOIR
votre	Ds	VOTRE
âme	Nc	ÂME
en	S	EN
sa	Ds	SON
faveur	Nc	FAVEUR
.	Fs	.
Son	Ds	SON
mal	Nc	MAL
me	Pp	JE
touche	Vvc	TOUCHER
plus	Rg	PLUS
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
le	Pp	IL
puis	Vvc	POUVOIR
dire	Vvn	DIRE
.	Fs	.
Il	Pp	IL
ne	Rp	NE
tiendra	Vvc	TENIR
qu'	Rg	QUE
à	S	À
vous	Pp	VOUS
d'	S	DE
empêcher	Vvn	EMPÊCHER
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
expire	Vvc	EXPIRER
.	Fs	.
Son	Ds	SON
salut	Nc	SALUT
est	Vuc	ÊTRE
certain	Ag	CERTAIN
si	Cs	SI
je	Pp	JE
le	Pp	IL
puis	Vvc	POUVOIR
causer	Vvn	CAUSER
.	Fs	.
Jugez	Vvc	JUGER
par	S	PAR
ce	Dd	CE
récit	Nc	RÉCIT
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
m'	Pp	JE
abuser	Vvn	ABUSER
.	Fs	.
Dès	Vvc	Dès
le	Da	LE
premier	Ag	PREMIER
avis	Nc	AVIS
envoyé	Ge	ENVOYER
par	S	PAR
Timante	Ga	Timante
,	Fw	,
Que	Vvc	Que
le	Da	LE
prince	Nc	PRINCE
tombait	Vvc	TOMBER
dans	S	DANS
une	Dn	UN
fièvre	Nc	FIÈVRE
ardente	Ag	ARDENT
,	Fw	,
Accablé	Vvc	Accablé
de	S	DE
douleur	Nc	DOULEUR
,	Fw	,
avec	S	AVEC
empressement	Nc	EMPRESSEMENT
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
passé	Ge	PASSER
tout	Rg	TOUT
ému	Ge	ÉMOUVOIR
dans	S	DANS
son	Ds	SON
appartement	Nc	APPARTEMENT
.	Fs	.
Il	Pp	IL
était	Vuc	ÊTRE
en	S	EN
faiblesse	Nc	FAIBLESSE
,	Fw	,
et	Cc	ET
sa	Ds	SON
langueur	Nc	LANGUEUR
mortelle	Ag	MORTEL
Eut	Vvc	Eut
touché	Ge	TOUCHER
de	S	DE
pitié	Nc	PITIÉ
l'	Da	LE
âme	Nc	ÂME
la	Da	LE
plus	Rg	PLUS
cruelle	Ag	CRUEL
,	Fw	,
Et	Vvc	Et
l'	Pp	IL
eussiez	Vuc	AVOIR
-vous	Nc	-vous
haï	Ge	HAÏR
,	Fw	,
l'	Da	LE
excès	Nc	EXCÈS
de	S	DE
ses	Ds	SON
malheurs	Nc	MALHEUR
À	Nc	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
comme	Cs	COMME
aux	S+Da	À+LES
miens	Ps	MIEN
eut	Vuc	AVOIR
arrachés	Ge	ARRACHER
des	S+Da	DE+LE|DE+LES
pleurs	Nc	PLEUR
.	Fs	.
Je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
trouvé	Ge	TROUVER
sans	S	SANS
force	Nc	FORCE|FORCÉ
,	Fw	,
et	Cc	ET
sans	S	SANS
marque	Nc	MARQUE
de	S	DE
vie	Nc	VIE
,	Fw	,
Son	Nc	SON
visage	Nc	VISAGE
était	Vuc	ÊTRE
pâle	Ag	PÂLE
,	Fw	,
et	Cc	ET
sa	Ds	SON
fraîcheur	Nc	FRAÎCHEUR
ternie	Ge	TERNIR
,	Fw	,
Ses	Vvc	Ses
lèvres	Nc	LÈVRE
conservaient	Vvc	CONSERVER
encore	Rg	ENCORE
quelque	Di	QUELQUE
couleur	Nc	COULEUR
;	Fw	;
Mais	Vvc	Mais
par	S	PAR
l'	Da	LE
effort	Nc	EFFORT
mourant	Ga	MOURIR
d'	S	DE
un	Dn	UN
reste	Nc	RESTE
de	S	DE
chaleur	Nc	CHALEUR
,	Fw	,
Dessus	Vvc	Dessus
sa	Ds	SON
bouche	Nc	BOUCHE
seule	Ag	SEUL
un	Dn	UN
dernier	Ag	DERNIER
trait	Nc	TRAIT
de	S	DE
flamme	Nc	FLAMME
Semblait	Vvc	SEMBLER
avoir	Vun	AVOIR
laissé	Ge	LAISSER
des	S+Da	DE+LE|DE+LES
traces	Nc	TRACE|TRACÉ
de	S	DE
son	Ds	SON
âme	Nc	ÂME
.	Fs	.
Il	Pp	IL
était	Vuc	ÊTRE
étendu	Ge	ÉTENDRE
sans	S	SANS
aucun	Di	AUCUN
sentiment	Nc	SENTIMENT
,	Fw	,
Son	Nc	SON
pouls	Nc	POULS
même	Rg	MÊME
déjà	Rg	DÉJÀ
perdait	Vvc	PERDRE
le	Da	LE
mouvement	Nc	MOUVEMENT
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
lui	Pp	IL
restait	Vvc	RESTER
rien	Pi	RIEN
de	S	DE
sa	Ds	SON
vigueur	Nc	VIGUEUR
première	Ag	PREMIER
;	Fw	;
Ses	Vvc	Ses
yeux	Nc	OEIL|YEUX
,	Fw	,
quoiqu'entrouverts	Ge	quoiqu'entrouverts
,	Fw	,
n'	Rp	NE
avaient	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
lumière	Nc	LUMIÈRE
,	Fw	,
Et	Vvc	Et
dans	S	DANS
leurs	Ds	LEUR
feux	Nc	FEU|FEUX
éteints	Ge	ÉTEINDRE
on	Pp	ON
remarquait	Vvc	REMARQUER
d'abord	Nc	d'abord
L'	Vvc	L'
absence	Nc	ABSENCE
de	S	DE
la	Da	LE
vie	Nc	VIE
et	Cc	ET
l'	Da	LE
ombre	Nc	OMBRE
de	S	DE
la	Da	LE
mort	Nc	MORT
.	Fs	.
De	S	DE
mon	Ds	MON
fils	Nc	FIL|FILS
toutefois	Rg	TOUTEFOIS
l'	Da	LE
âme	Nc	ÂME
presque	Rg	PRESQUE
envolée	Ge	ENVOLER
A	Vvc	A
semblé	Ge	SEMBLER
tout	Rg	TOUT
à	S	À
coup	Nc	COUP
par	S	PAR
mes	Ds	MON
cris	Nc	CRI
rappelée	Ge	RAPPELER
,	Fw	,
Et	Vvc	Et
la	Da	LE
vie	Nc	VIE
et	Cc	ET
le	Da	LE
jour	Nc	JOUR
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
su	Ge	SAVOIR
lui	Pp	IL
donner	Vvn	DONNER
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
par	S	PAR
respect	Nc	RESPECT
,	Fw	,
ce	Pd	CE
semble	Vvc	SEMBLER
,	Fw	,
osé	Ge	OSER
l'	Da	LE
abandonner	Vvn	ABANDONNER
.	Fs	.
Ses	Ds	SON
sens	Nc	SENS
sont	Vuc	ÊTRE
revenus	Ge	REVENIR
,	Fw	,
mais	Cc	MAIS
sa	Ds	SON
vue	Nc	VUE
agitée	Ge	AGITER
Ne	Vvc	Ne
s'	Pp	SE
est	Vuc	ÊTRE
sur	S	SUR
nul	Di	NUL
objet	Nc	OBJET
de	S	DE
longtemps	Rg	LONGTEMPS
arrêtée	Ge	ARRÊTER
,	Fw	,
Et	Vvc	Et
pressé	Ge	PRESSER
d'	S	DE
expliquer	Vvn	EXPLIQUER
ses	Ds	SON
maux	Nc	MAL
et	Cc	ET
ses	Ds	SON
désirs	Nc	DÉSIR
,	Fw	,
Son	Nc	SON
cour	Nc	COUR
n'	Rp	NE
a	Vuc	AVOIR
répondu	Ge	RÉPONDRE
que	Cs	QUE
par	S	PAR
de	Dn	UN
longs	Ag	LONG
soupirs	Nc	SOUPIR
,	Fw	,
Mais	Vvc	Mais
qui	Pr	QUI
,	Fw	,
tous	Di	TOUT
déguisés	Nc	DÉGUISÉ
qu'	Pr	QUE
ils	Pp	ILS
aient	Vuc	AVOIR
essayé	Ge	ESSAYER
d'	S	DE
être	Vun	ÊTRE
,	Fw	,
Pour	Nc	POUR
des	S+Da	DE+LE|DE+LES
soupirs	Nc	SOUPIR
d'	S	DE
amour	Nc	AMOUR
se	Pp	IL
sont	Vuc	ÊTRE
fait	Ge	FAIRE
reconnaître	Vvn	RECONNAÎTRE
.	Fs	.
A	S	À
ma	Ds	MON
vue	Nc	VUE
emporté	Ge	EMPORTER
d'	S	DE
un	Dn	UN
trouble	Nc	TROUBLE
sans	S	SANS
égal	Nc	ÉGAL
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
me	Pp	JE
cacher	Vvn	CACHER
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
son	Ds	SON
rival	Nc	RIVAL
:	Fw	:
Son	Ds	SON
transport	Nc	TRANSPORT
l'	Pp	IL
a	Vuc	AVOIR
forcé	Ge	FORCER
de	S	DE
m'	Pp	JE
avouer	Vvn	AVOUER
lui-même	Pp	LUI-MÊME
Qu'	Vvc	Qu'
il	Pp	IL
meurt	Vvc	MOURIR
pour	S	POUR
me	Pp	JE
céder	Vvn	CÉDER
la	Da	LE
princesse	Nc	PRINCE|PRINCESSE
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
Qu'	Vvc	Qu'
il	Pp	IL
la	Pp	IL
donne	Vvc	DONNER
au	S+Da	À+LE
devoir	Nc	DEVOIR
,	Fw	,
mais	Cc	MAIS
qu'	Cs	QUE
au	S+Da	À+LE
moins	Nc	MOINS
son	Ds	SON
amour	Nc	AMOUR
La	Vvc	La
force	Nc	FORCE|FORCÉ
en	S	EN
la	Da	LE
perdant	Nc	PERDANT
de	S	DE
perdre	Vvn	PERDRE
aussi	Rg	AUSSI
le	Da	LE
jour	Nc	JOUR
.	Fs	.
Après	Vvc	Après
ces	Dd	CE
mots	Nc	MOT|MOTS
sa	Ds	SON
fièvre	Nc	FIÈVRE
a	Vuc	AVOIR
paru	Ge	PARAÎTRE
redoublée	Ge	REDOUBLER
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
su	Ge	SAVOIR
de	S	DE
plus	Rg	PLUS
,	Fw	,
sa	Ds	SON
raison	Nc	RAISON
s'	Pp	SE
est	Vuc	ÊTRE
troublée	Ge	TROUBLER
A	Vvc	A
prendre	Vvn	PRENDRE
aucun	Di	AUCUN
repos	Nc	REPOS
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
consentir	Vvn	CONSENTIR
,	Fw	,
Et	Vvc	Et
même	Rg	MÊME
de	S	DE
sa	Ds	SON
chambre	Nc	CHAMBRE
il	Pp	IL
a	Vuc	AVOIR
voulu	Ge	VOULOIR
sortir	Vvn	SORTIR
.	Fs	.
Mais	Cc	MAIS
le	Da	LE
peu	Rg	PEU
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
dit	Ge	DIRE
trop	Rg	TROP
clairement	Rg	CLAIREMENT
s'	Pp	SE
explique	Vvc	EXPLIQUER
;	Fw	;
Son	Nc	SON
mal	Rg	MAL
est	Vuc	ÊTRE
un	Dn	UN
effet	Nc	EFFET
de	S	DE
notre	Ds	NOTRE
amour	Nc	AMOUR
tragique	Ag	TRAGIQUE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
presser	Vvn	PRESSER
par	S	PAR
les	Da	LE
nouds	Nc	nouds
les	Da	LE
plus	Rg	PLUS
doux	Ag	DOUX
De	Vvc	De
sauver	Vvn	SAUVER
par	S	PAR
pitié	Nc	PITIÉ
mon	Ds	MON
fils	Nc	FIL|FILS
qui	Pr	QUI
meurt	Vvc	MOURIR
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Aussi	Rg	AUSSI
bien	Rg	BIEN
Stratonice	Nc	Stratonice
à	S	À
nos	Ds	NOTRE
voux	Nc	voux
est	Vuc	ÊTRE
contraire	Ag	CONTRAIRE
;	Fw	;
Accordez	Vvc	ACCORDER
-vous	Nc	-vous
au	S+Da	À+LE
fils	Nc	FIL|FILS
,	Fw	,
ne	Rp	NE
pouvant	Ga	POUVOIR
être	Vun	ÊTRE
au	S+Da	À+LE
père	Nc	PÈRE
,	Fw	,
Et	Vvc	Et
lui	Pp	IL
donnant	Ga	DONNER
la	Da	LE
main	Nc	MAIN
pour	S	POUR
sortir	Vvn	SORTIR
du	S+Da	DE+LE
tombeau	Nc	TOMBEAU
,	Fw	,
De	Vvc	De
mon	Ds	MON
sang	Nc	SANG
qui	Pr	QUI
s'	Pp	SE
éteint	Vvc	ÉTEINDRE
ranimez	Vvc	RANIMER
le	Da	LE
plus	Rg	PLUS
beau	Ag	BEAU
.	Fs	.
Si	Cs	SI
mon	Ds	MON
amour	Nc	AMOUR
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
dans	S	DANS
cet	Dd	CE
autre	Ag	AUTRE
moi-même	Pp	LUI-MÊME
C'	Vvc	C'
est	Vuc	ÊTRE
la	Da	LE
meilleure	Ag	MEILLEUR
part	Nc	PART
de	S	DE
mon	Ds	MON
cour	Nc	COUR
qui	Pr	QUI
vous	Pp	VOUS
aime	Vvc	AIMER
.	Fs	.
Et	Cc	ET
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
en	S	EN
effet	Nc	EFFET
j'	Pp	JE
ai	Vuc	AVOIR
d'	S	DE
esprits	Nc	ESPRIT|ESPRITS
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
N'	Vvc	N'
est	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
reste	Nc	RESTE
de	S	DE
ceux	Pd	CELUI
qui	Pr	QUI
sont	Vuc	ÊTRE
passés	Ge	PASSER
en	S	EN
lui	Pp	IL
.	Fs	.
Ce	Dd	CE
fils	Nc	FIL|FILS
vous	Pp	VOUS
est	Vuc	ÊTRE
si	Rg	SI
cher	Ag	CHER
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
est	Vuc	ÊTRE
pas	Rg	PAS
possible	Ag	POSSIBLE
,	Fw	,
En	Vvc	En
apprenant	Ga	APPRENDRE
son	Ds	SON
mal	Nc	MAL
,	Fw	,
d'	S	DE
y	Pp	Y
paraître	Vvn	PARAÎTRE
insensible	Ag	INSENSIBLE
,	Fw	,
Ma	Vvc	Ma
pitié	Nc	PITIÉ
même	Ag	MÊME
ira	Vvc	ALLER
,	Fw	,
sachant	Ga	SAVOIR
vos	Ds	VOTRE
déplaisirs	Nc	DÉPLAISIR
,	Fw	,
Jusqu'	Vvc	Jusqu'
à	S	À
sacrifier	Vvn	SACRIFIER
mon	Ds	MON
cour	Nc	COUR
à	S	À
ses	Ds	SON
désirs	Nc	DÉSIR
,	Fw	,
Si	Vvc	Si
votre	Ds	VOTRE
âme	Nc	ÂME
pour	S	POUR
moi	Pp	JE
,	Fw	,
devant	Ga	DEVOIR
qu'	Cs	QUE
on	Pp	ON
nous	Pp	NOUS
unisse	Vvc	UNIR
,	Fw	,
eut	Vuc	AVOIR
aller	Nc	ALLER
jusqu'	S	JUSQUE
à	S	À
rompre	Vvn	ROMPRE
avec	S	AVEC
Stratonice	Nc	Stratonice
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
trahir	Vvn	TRAHIR
mon	Ds	MON
devoir	Nc	DEVOIR
pour	S	POUR
conserver	Vvn	CONSERVER
mon	Ds	MON
fils	Nc	FIL|FILS
!	Fs	!
Ah	I	AH
,	Fw	,
n'	Rp	NE
en	Pp	EN
êtes	Vuc	ÊTRE
-vous	Ge	-vous
pas	Rg	PAS
un	Dn	UN
assez	Rg	ASSEZ
digne	Ag	DIGNE
prix	Nc	PRIX
?	Fs	?
Pour	S	POUR
racheter	Vvn	RACHETER
ma	Ds	MON
vie	Nc	VIE
et	Cc	ET
payer	Vvn	PAYER
son	Ds	SON
remède	Nc	REMÈDE
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
en	Pp	EN
coûte-t-il	Vvc	coûte-t-il
pas	Rg	PAS
assez	Rg	ASSEZ
quand	Cs	QUAND
